gene symbol	pc1	t4.129#1	t4.129#2	t4.aj#1	t4.aj#2	t4.akr#1	t4.akr#2	t4.b10#1	t4.b10#3	t4.b6#1	t4.b6#2	t4.b6#3	t4.b6#4	t4.b6#5	t4.bpl#1	t4.bpl#2	t4.btbr#1	t4.btbr#2	t4.balb#1	t4.balb#2	t4.c3h#1	t4.c3h#2	t4.c57br#1	t4.c57br#2	t4.c57ks#1	t4.c57ks#2	t4.c57l#1	t4.c57l#2	t4.cas#2	t4.cas#3	t4.cbaca#1	t4.cbaca#2	t4.cbaj#1	t4.cbaj#2	t4.ce#1	t4.ce#2	t4.dba2#1	t4.dba2#2	t4.ddy#1	t4.ddy#2	t4.fvb#1	t4.fvb#2	t4.jf1ms#1	t4.jf1ms#2	t4.kk#1	t4.kk#2	t4.lg#1	t4.lg#2	t4.lp#1	t4.lp#2	t4.ma#1	t4.ma#2	t4.mrl#1	t4.mrl#2	t4.msm#1	t4.msm#2	t4.nod#1	t4.nod#2	t4.non#1	t4.non#2	t4.nor#1	t4.nor#2	t4.nzb#1	t4.nzb#2	t4.nzw#1	t4.nzw#2	t4.p#1	t4.p#2	t4.pl#1	t4.pl#2	t4.pwd#1	t4.pwd#2	t4.riii#1	t4.riii#2	t4.sea#1	t4.sea#2	t4.sjl#1	t4.sjl#2	t4.sm#1	t4.sm#2	t4.swr#1	t4.wsb#1	t4.wsb#2
ncl	0.010032654407617388	-36.06118170731702	7.232418292682951	57.2489182926829	649.4069182926828	231.73961829268296	-84.6265817073172	203.45661829268283	-112.09818170731705	187.91991829268295	43.68341829268297	191.92991829268294	51.39541829268296	121.92271829268293	-109.50748170731708	15.571718292682817	221.59291829268295	-385.1078817073171	401.31431829268286	30.072518292682844	-42.149481707317136	341.4898182926829	-77.98248170731722	63.78111829268278	110.17501829268281	5.693318292682989	-19.182381707317063	-162.63118170731718	-17.989981707317156	35.1243182926828	-64.05108170731705	91.67741829268289	106.77891829268287	40.90991829268296	-31.775681707317062	105.196018292683	117.68941829268283	112.03911829268282	65.62351829268277	67.66951829268282	-19.862381707317127	181.48141829268297	-41.35358170731706	-53.08288170731703	-53.33428170731713	82.19211829268284	33.06791829268286	54.77421829268292	-250.5055817073171	154.56331829268288	31.094418292682803	-120.29838170731705	-30.768381707317076	-133.724281707317	-470.93828170731706	-220.4788817073172	151.75311829268298	65.81681829268291	-9.105681707317217	9.674718292682883	94.09991829268279	65.512118292683	-346.80378170731706	-301.1700817073172	-168.83048170731718	-226.62288170731722	32.750918292682854	43.48721829268288	-316.18748170731715	-460.9235817073171	52.04921829268278	57.962718292682894	-128.9345817073172	-339.55888170731714	-50.19558170731716	-33.2524817073172	404.8181182926828	149.43181829268292	69.9065182926829	-280.67108170731717	-133.5907817073171	-35.97658170731711	-43.4369817073175
ncoa7	0.003351204848155903	20.736256097560982	18.865856097560993	9.251656097560982	80.276856097561	11.194756097560997	-14.727643902439013	13.802656097560998	-38.820943902438955	30.694856097561	5.663656097560988	25.225556097560997	-3.5027439024389935	4.867056097561004	18.221856097560988	42.178556097561	-4.1890439024390105	-69.347243902439	61.02075609756099	5.736956097561006	3.7954560975609866	14.112656097561	-9.753143902439007	21.937056097560998	-27.863543902439005	6.979656097560991	0.06935609756098415	-6.142343902438995	-48.208243902438994	-44.17394390243899	-9.600543902439	-19.99384390243901	52.04005609756098	22.028256097560984	5.020156097560999	3.9951560975609937	-37.903743902439004	-29.055243902439003	-27.428843902439013	-8.400343902439005	-15.204143902439	9.150456097561005	-5.772343902439019	-6.174143902438999	-2.658443902439018	24.70395609756099	12.108756097560985	37.16375609756099	-42.30884390243901	-20.87054390243901	22.929256097560994	8.344956097560981	-13.093543902438995	-15.682643902438997	-7.086143902439005	-30.466043902438997	-21.223643902438994	-16.46474390243901	-0.13454390243902026	8.301756097560997	9.382656097560982	1.319956097561004	-4.107843902439015	10.154156097560985	-36.438743902439	-5.109843902438996	23.07555609756099	36.33805609756098	-7.876943902438995	-29.608743902439016	-27.29694390243901	-18.74984390243901	-13.050143902439004	-0.0671439024389997	-5.494343902438999	4.08635609756098	3.710456097561007	37.58545609756101	15.098956097561	-16.610043902439003	13.465556097561006	-6.553343902438996	12.579956097560995
ndrg1	0.00365033483749604	29.52993658536576	8.289136585365782	88.11283658536576	-5.738163414634187	170.65263658536577	111.05863658536583	-173.5440634146342	-125.25006341463421	-95.83786341463423	-164.5152634146342	-133.7036634146342	-76.98686341463423	-170.3350634146342	274.0546365853658	129.5778365853658	-172.09846341463424	-102.04256341463423	5.678736585365812	-23.655163414634217	-74.67796341463423	-131.4607634146342	-79.73906341463419	-54.692763414634214	-92.14896341463424	-94.25926341463423	-31.488463414634225	-76.49276341463423	320.71893658536584	306.68753658536576	-73.83586341463422	-75.92796341463423	-45.482963414634185	-37.11796341463423	-115.97776341463424	-197.54896341463422	-56.69546341463422	-99.82896341463419	-81.97186341463419	-83.8087634146342	-37.10566341463419	-34.18926341463418	423.40903658536575	269.3607365853656	-209.36226341463419	-189.4706634146342	-37.099463414634215	-62.64246341463422	-11.793463414634232	22.166436585365773	-62.476763414634206	-73.67046341463418	100.35743658536575	68.38743658536583	239.84293658536575	167.37133658536578	21.220836585365817	64.55913658536582	-81.6597634146342	-100.45556341463418	-20.14786341463423	-43.643163414634216	-114.98986341463421	-149.44706341463421	-137.5709634146342	-94.53306341463423	126.38423658536584	106.04933658536578	20.612036585365786	-57.20926341463422	764.9911365853657	657.9724365853658	146.49343658536583	58.26083658536578	-134.14016341463423	-119.6314634146342	-22.908063414634228	-31.08046341463421	-135.84846341463424	-83.98296341463418	21.058036585365812	3.011536585365775	66.05313658536573
ndufc2	0.0035108135373218144	-116.93728536585377	767.9760146341462	-129.71588536585386	543.6929146341461	-162.2931853658538	-187.88578536585374	-247.32148536585373	431.7503146341462	233.7916146341463	259.8178146341463	236.94581463414625	45.670614634146204	246.79801463414628	108.50631463414629	-290.9031853658537	-112.18788536585339	274.48921463414626	239.73231463414618	-354.9329853658537	-294.31148536585374	486.11171463414644	-11.470185365853695	-76.71678536585387	47.25421463414614	-112.45578536585367	-81.53198536585387	-57.94248536585383	-393.42108536585374	-138.5367853658538	-15.185685365853715	-23.539385365853832	-169.31098536585387	82.29011463414622	197.83941463414612	485.4917146341461	346.4098146341462	-66.70868536585385	346.5432146341461	166.13601463414625	-305.07918536585385	-406.3220853658538	224.4392146341463	165.70311463414623	-251.9683853658537	-81.0489853658537	-14.23858536585385	-272.67788536585385	-307.4929853658539	-162.1539853658537	140.92871463414622	241.31571463414616	269.5357146341462	453.77141463414614	-404.7234853658538	225.8414146341463	52.673914634146286	-249.72498536585385	-377.9555853658537	-118.29038536585381	-79.4289853658538	-31.96058536585383	-366.0678853658537	-395.8869853658539	-153.2119853658537	-239.8686853658537	-13.513885365853866	-96.10788536585369	-376.04778536585377	-514.7016853658538	1554.6727146341461	1250.4858146341464	-95.01318536585381	-565.9800853658538	-47.787885365853754	-286.4416853658538	-52.1150853658537	-127.43188536585376	-186.8782853658538	50.533514634146286	-219.24198536585368	-50.003885365853876	-284.4725853658538
nedd8	0.0041501251841674774	36.863278048780444	20.218378048780437	77.50297804878045	25.84947804878044	55.628778048780475	28.87457804878045	-36.32482195121952	170.83587804878044	-18.21322195121951	23.38567804878045	29.483578048780487	-19.13622195121951	17.302278048780465	-80.83602195121955	-105.90582195121954	42.96427804878044	148.36477804878047	-77.60012195121953	-128.85372195121954	-19.089321951219517	-63.152921951219525	21.46597804878047	19.710678048780437	15.926978048780484	39.61687804878045	9.667778048780463	-100.68932195121954	-64.91302195121955	-71.98102195121953	-36.35002195121956	5.209578048780486	13.982578048780454	-22.748021951219528	6.4329780487804555	4.777478048780438	185.99217804878043	97.83667804878047	6.859578048780463	37.03387804878048	-21.255721951219527	-79.82962195121956	21.422678048780483	-54.033321951219534	-54.921821951219556	3.533778048780448	-8.218421951219511	-21.645821951219546	74.35447804878044	-42.67522195121944	59.988878048780464	37.36947804878048	66.91917804878045	108.68807804878048	-110.29912195121955	4.627878048780474	23.887078048780438	-42.995421951219555	-4.906021951219543	35.18447804878048	24.318878048780448	-37.53042195121952	73.48377804878044	12.31557804878048	-7.85772195121956	55.478678048780466	-65.36972195121956	-68.37162195121954	-60.888021951219514	-93.38462195121951	132.0185780487805	69.62077804878044	20.835378048780456	-21.307821951219523	-38.45022195121953	-4.981321951219513	-4.598121951219525	-75.42292195121956	-68.58442195121955	15.371578048780464	-66.24862195121955	-52.88412195121953	-28.752521951219535
neurl3	-0.002238426117872599	6.565021951219535	147.56682195121954	-36.31577804878043	-25.533978048780455	-25.86887804878046	-78.91237804878043	-58.59597804878044	18.906921951219545	138.50862195121954	138.03282195121955	204.3054219512196	120.39272195121958	124.06422195121957	37.49242195121957	-2.523778048780457	46.09312195121959	71.97412195121956	0.1599219512195873	-31.37797804878045	-135.06197804878045	-92.26677804878045	48.66132195121958	94.40622195121955	132.57812195121954	123.60852195121959	29.632621951219562	32.587921951219585	-81.34817804878043	-50.11577804878044	24.500221951219544	-72.20027804878043	-99.60167804878043	-67.38947804878043	-27.583578048780453	-18.051378048780464	-33.96127804878046	-61.516278048780435	118.17492195121957	146.41782195121954	-63.950678048780446	-64.62627804878045	1.388521951219559	-41.66217804878045	160.63522195121953	250.1873219512196	-26.767578048780422	-109.52087804878045	16.58952195121958	74.67352195121958	-47.76977804878044	-30.78007804878041	-77.89757804878045	-89.58597804878045	-85.27807804878043	-70.75437804878044	-100.61377804878043	-81.30987804878043	140.20552195121957	84.01182195121959	24.245121951219573	-83.98377804878044	18.105621951219575	-62.453778048780435	-103.36227804878044	-117.52157804878044	-98.04797804878044	-98.13677804878043	-69.34957804878044	-35.641578048780445	-9.331578048780443	-80.30037804878043	77.17552195121954	82.00252195121953	-33.92767804878042	-46.069878048780424	137.99812195121956	134.95202195121954	-157.84447804878045	-168.51107804878043	-171.47237804878043	116.88962195121957	101.00742195121956
nfam1	-0.003282058910555192	21.740648780487803	26.7855487804878	-20.061751219512203	-21.723451219512206	-21.575551219512207	-14.325351219512214	-1.8330512195121997	-12.4413512195122	19.162548780487796	11.299948780487796	17.124748780487792	21.86784878048779	41.24034878048779	-16.138851219512205	-7.021051219512202	-10.373851219512204	9.513448780487792	-24.7729512195122	-13.197551219512206	-18.956551219512207	-11.797351219512208	-0.7116512195122056	-7.650451219512206	-18.462151219512208	-19.0321512195122	-10.372151219512205	-2.9503512195122283	17.947548780487793	22.80404878048779	-17.535251219512205	-20.987351219512206	-19.295451219512202	-18.472351219512205	-8.845551219512203	24.868748780487792	27.6215487804878	29.2594487804878	3.7790487804877984	-8.706151219512208	-9.07565121951221	9.3304487804878	-15.039451219512202	-15.566451219512203	-7.517951219512199	-13.03115121951221	17.83654878048779	42.74154878048779	29.3338487804878	5.4007487804878025	46.517848780487796	17.71334878048779	69.9067487804878	36.0745487804878	-10.366051219512201	-17.014751219512206	-2.945551219512211	-8.443451219512198	-16.554051219512203	-18.779051219512198	-8.6896512195122	-11.024651219512208	-18.123651219512197	-11.869251219512208	-6.039751219512198	-1.141551219512209	-13.728851219512208	-3.2815512195122096	3.628348780487798	75.5506487804878	-30.939451219512208	-18.545451219512202	1.5641487804877983	8.72144878048779	-22.7986512195122	-18.262151219512205	-13.6622512195122	-13.73535121951221	0.8710487804877971	11.737748780487792	1.6633487804877944	-1.0041512195122095	0.8117487804877896
nfe2	-0.002602664080916786	-4.168952439024395	-1.373252439024398	4.266947560975609	2.0796475609756016	-4.834752439024399	2.188647560975596	4.3765475609756095	-2.2136524390243935	-12.512052439024394	-6.922052439024398	-13.1772524390244	2.978847560975609	14.49254756097561	-1.0229524390243938	6.136447560975597	-0.8958524390243952	12.188847560975603	-12.195452439024393	4.234647560975603	-2.8522524390243973	0.05344756097559866	2.773547560975601	-6.289752439024397	8.861247560975627	-7.354752439024395	-5.524452439024394	-1.8794524390243978	1.6441475609755969	5.101547560975604	1.4409475609756015	2.5529475609755963	-8.533452439024394	2.0449475609756007	2.523247560975605	24.340547560975608	-17.104152439024396	10.677847560975607	5.205347560975596	3.594247560975603	2.445547560975598	10.863247560975609	-6.119252439024393	-1.028552439024395	0.5705475609755979	-4.482952439024395	-2.095452439024399	-5.847652439024394	4.106747560975606	2.783947560975605	-16.6819524390244	-11.458952439024394	4.141047560975608	24.294247560975606	1.5075475609756097	-3.4728524390243933	-0.7771524390243911	-0.8424524390243988	2.4641475609756043	-2.0412524390243973	-10.230252439024397	0.36124756097561317	3.05764756097561	-1.818452439024398	6.003947560975604	-3.4392524390243935	7.117047560975607	-16.633852439024395	-11.811752439024396	17.1301475609756	1.4474475609756041	-13.572252439024396	-2.6269524390244	11.468347560975602	-9.076552439024397	-14.124752439024398	5.80634756097561	8.791247560975606	1.5595475609756022	21.652747560975598	6.013947560975609	-14.8739524390244	-5.432852439024394
nfkb1	0.011084462210147307	137.18267682926842	129.0532768292685	-24.69472317073155	92.30927682926847	-19.65832317073159	-5.31062317073156	-12.135223170731592	-97.4291231707316	8.097376829268455	-7.296223170731537	26.198976829268418	-26.369223170731516	39.75977682926839	-2.6685231707315324	-13.464823170731506	60.7189768292684	20.755776829268484	102.99907682926846	81.4685768292685	-32.12622317073158	12.451476829268472	43.01357682926846	14.848476829268407	41.41437682926846	-48.92602317073158	13.569376829268435	-19.65372317073161	-133.8964231707315	-81.79412317073161	-29.8195231707316	59.89857682926845	52.54727682926841	1.1387768292684086	62.345076829268464	-22.107223170731572	104.4730768292684	-5.9693231707315135	-7.801223170731532	63.97767682926849	-93.38502317073153	-121.38362317073154	-25.935023170731597	-70.9676231707316	17.128176829268455	52.399376829268476	6.95217682926841	62.59867682926847	-38.53632317073152	75.46367682926848	70.85737682926845	-3.363223170731544	109.0930768292684	-25.15372317073161	-169.00772317073154	-78.06172317073151	11.25817682926845	109.4929768292684	13.674476829268428	-33.35112317073151	68.60987682926827	25.394976829268444	136.9059768292684	270.5478768292685	-25.551923170731584	26.75727682926845	-60.24982317073159	-31.75072317073159	-107.7053231707315	-104.38842317073158	-61.495423170731556	92.9110768292685	-65.81162317073154	-197.51722317073154	-7.990123170731749	-61.29192317073159	-2.152923170731583	-5.5616231707315364	-59.572223170731604	0.41427682926848775	-125.53242317073159	-76.50462317073152	-75.3389231707315
nfkb2	0.00848747054178395	-5.5292304878049094	13.249869512195119	15.59636951219511	-10.072230487804916	6.982869512195123	23.209869512195098	-0.0482304878049149	61.751469512195115	10.620669512195093	48.8665695121951	81.07176951219509	0.49396951219512175	72.13566951219508	19.698469512195118	-49.0838304878049	-19.289530487804882	63.92596951219508	-4.201730487804923	-46.00353048780488	4.966569512195122	-15.669630487804909	12.555269512195082	36.34656951219512	39.79336951219511	3.5600695121950707	10.959669512195092	-0.33323048780488307	12.235769512195077	46.680369512195114	-15.61633048780493	-11.765630487804913	-19.35973048780488	-7.519830487804882	8.358369512195111	-21.789330487804875	7.529369512195103	-7.519030487804912	-46.14473048780491	-45.28443048780491	-58.372730487804915	-98.4577304878049	-2.3195304878049114	-18.067430487804927	28.168669512195095	35.36806951219512	28.203769512195095	23.059069512195094	18.89976951219512	-1.9797304878048863	-0.8385304878049169	10.583069512195095	108.99776951219508	79.66586951219512	-43.23523048780493	0.5740695121950807	-36.2960304878049	-5.852430487804895	-37.624730487804925	-49.39483048780488	34.83256951219511	21.67846951219508	88.53426951219512	88.0291695121951	-25.185230487804915	2.3870695121951258	-36.430630487804876	-52.645830487804915	-31.008530487804876	93.98276951219509	-7.859930487804888	-15.97533048780491	-46.110730487804915	-34.49793048780492	-35.81513048780488	-20.29073048780492	-49.123530487804885	-38.705430487804904	-38.931730487804884	18.22906951219511	-83.0528304878049	-47.3311304878049	-41.148630487804894
nfkbib	0.003839496501377332	97.95694024390218	91.28324024390236	21.141640243902202	12.394740243902334	143.93274024390234	96.70044024390268	-143.15385975609775	44.7930402439024	-131.14995975609781	-13.308759756097743	38.824640243902195	-28.117159756097635	27.7490402439023	-96.22665975609766	-390.39875975609766	117.97354024390233	444.2033402439024	-138.0897597560977	-396.5557597560977	25.56674024390236	-233.03185975609767	-21.687259756097774	89.33484024390236	187.8296402439023	165.5370402439023	96.96134024390221	-258.8737597560977	-172.98355975609775	-222.47385975609768	-20.01525975609775	-219.22385975609768	-118.27055975609778	-84.11025975609778	28.605040243902295	91.7684402439022	216.7213402439022	162.5235402439023	-159.79515975609775	-34.35105975609781	-119.33745975609781	-215.55655975609773	114.81084024390225	-67.54465975609764	-130.79545975609767	-121.19345975609781	69.66104024390233	-181.67405975609768	110.83364024390221	-167.94145975609763	27.669440243902272	103.2187402439024	326.37874024390226	261.44664024390227	-32.67105975609775	419.02784024390235	-17.110859756097625	-70.38045975609771	7.650640243902217	-60.26145975609779	38.14134024390228	-182.69975975609782	377.9451402439022	88.64894024390219	141.17524024390218	114.68954024390223	-82.79435975609772	-305.14025975609775	-166.6975597560977	-200.84295975609768	1042.7876402439022	283.8785402439023	281.31044024390235	340.8055402439022	-117.67765975609768	-176.85585975609774	-118.55535975609769	-152.82275975609764	-337.0679597560977	-82.14935975609774	-257.8126597560977	-45.4864597560977	-58.994159756097815
ngp	-0.12447352514784472	-11.355150000000002	-14.381250000000001	-0.9405500000000018	5.479949999999995	-10.870650000000001	-2.368549999999999	-13.173750000000002	-4.939850000000003	-15.53115	-8.149450000000002	-11.70325	-8.726950000000002	-1.6770500000000013	-1.3127500000000012	-6.48845	-3.0358500000000035	-2.578250000000004	-10.571150000000003	0.4606500000000011	-8.278950000000002	-9.159350000000003	-9.452050000000003	-14.333950000000002	-7.8267500000000005	-0.499050000000004	-6.671850000000003	-8.98225	-3.3369500000000016	-4.767050000000001	-9.00505	-11.255650000000003	-8.497950000000003	-7.192150000000002	-2.3664500000000004	-11.180550000000004	-8.77655	-3.8834500000000034	-9.145150000000001	-12.669450000000001	-7.112750000000002	-6.094350000000002	-11.029750000000003	-7.696950000000001	-12.258950000000002	-12.007850000000001	1.5901500000000013	-3.7728500000000054	-9.733950000000004	-12.642050000000001	-13.703050000000001	-9.46705	-7.273250000000001	-4.608150000000002	-0.4618500000000054	-0.703949999999999	-8.01125	-7.416650000000001	12.146549999999998	-6.60275	-9.477950000000003	-11.128250000000001	-6.2100500000000025	-9.536650000000002	-10.407950000000003	-10.984750000000002	-5.5828500000000005	-8.209650000000003	-0.2081500000000034	537.00135	-6.473250000000004	-9.485050000000001	-2.965450000000004	1.2396499999999975	-8.673250000000003	-5.1769500000000015	-9.707650000000001	-9.12395	6.1649499999999975	-7.2825500000000005	-9.632650000000002	0.12304999999999922	1.742750000000001
nhp2	0.005752841484574732	10.678826829268274	47.9896268292683	38.1547268292683	17.134126829268297	3.664826829268293	14.791026829268304	-53.873673170731706	22.018426829268293	43.5485268292683	55.692026829268315	27.067026829268315	27.26032682926828	15.554926829268283	-26.645273170731713	-54.951573170731706	18.97662682926827	126.13332682926827	-9.269773170731696	-4.577773170731717	-14.9205731707317	11.502026829268317	-23.178473170731706	-5.3851731707317185	-60.23287317073172	-29.113073170731724	-14.00937317073172	-9.231573170731707	-23.773673170731712	-3.3231731707317067	7.225726829268297	8.67672682926829	24.24842682926831	16.1282268292683	-14.844873170731717	-54.3588731707317	52.855826829268295	16.70982682926828	32.754526829268315	-5.78247317073172	-13.982873170731722	-38.31037317073171	85.44582682926827	88.74582682926828	-8.616473170731723	-0.0339731707317128	36.26462682926828	61.73272682926827	-16.547973170731723	-25.915973170731718	11.571626829268297	39.03122682926826	49.59362682926829	96.33242682926831	-2.5712731707317005	41.57542682926831	-40.51337317073171	-61.7312731707317	-61.09117317073171	-55.8990731707317	-32.62127317073171	-18.575373170731723	-38.58127317073172	-55.12487317073172	17.241026829268293	25.736826829268267	-51.46957317073171	-40.8520731707317	-41.57957317073172	-56.495473170731714	29.146726829268317	50.562426829268276	10.262726829268303	-21.12207317073171	-31.3118731707317	-22.126573170731717	-48.09717317073171	3.964126829268281	11.164326829268276	63.480226829268275	-46.794273170731714	-52.4154731707317	-70.76447317073166
ninj1	-0.002088704715697446	35.50951341463417	17.423413414634183	7.974513414634174	-16.439786585365823	-34.76848658536582	-14.345686585365826	-25.894486585365826	13.201413414634175	-46.87158658536583	3.3120134146341798	-2.5659865853658346	-21.60748658536582	-6.971786585365834	-12.530586585365825	-68.50528658536584	6.443513414634168	94.6465134146342	-20.553986585365834	-34.95328658536582	-55.39138658536584	-34.982986585365836	-18.25938658536583	7.0254134146341585	60.436813414634145	44.089013414634195	-14.917786585365832	-20.75728658536582	28.569213414634163	22.25921341463416	4.589513414634183	-24.619386585365817	-7.1524865853658355	15.725213414634169	29.832513414634178	41.81651341463416	46.091813414634174	52.42651341463417	-23.77508658536584	-20.31498658536583	47.17701341463416	-12.376186585365815	78.10701341463417	63.05771341463415	-22.589186585365837	-1.4770865853658393	10.26461341463417	-32.54238658536582	-28.908386585365832	-22.468486585365838	-13.480686585365817	17.17501341463418	70.29971341463417	8.417213414634176	-31.458086585365834	60.159513414634176	8.129113414634162	-33.732386585365816	45.00841341463419	49.8793134146342	53.774513414634185	3.8316134146341767	0.5206134146341697	-7.115686585365836	32.458313414634176	23.457713414634185	-22.16058658536582	-60.00398658536582	-31.901686585365837	3.3275134146341827	20.10191341463417	3.274313414634179	-19.932086585365823	-10.656486585365826	-5.750686585365827	-39.774586585365824	-15.134086585365822	-59.40008658536584	-49.00368658536584	13.775013414634174	-14.331886585365822	-43.47858658536583	-39.71258658536584
nme1	0.004263252022825724	6.7076256097560645	156.0702256097561	18.159525609756088	217.71092560975603	4.7858256097561025	-17.141874390243913	-32.005774390243914	53.499125609756106	1.6268256097560538	-4.014774390243929	49.062425609756076	-58.7408743902439	-14.212074390243913	-49.8015743902439	-135.45537439024392	0.45432560975609704	112.7702256097561	18.2335256097561	-59.617374390243924	-38.15977439024391	139.78732560975607	-27.224674390243933	-13.472674390243924	-27.745274390243935	-42.0968743902439	-9.332674390243938	-16.090274390243906	-141.47677439024392	-63.226474390243936	126.69302560975609	45.349425609756054	-12.003974390243911	22.53632560975609	71.12272560975606	167.24132560975607	211.6209256097561	129.77942560975606	82.87542560975606	-15.686374390243941	-48.39157439024393	-83.89037439024392	162.59162560975608	112.4330256097561	-10.772474390243929	20.567825609756085	79.6855256097561	15.613325609756089	-90.79727439024393	-38.59317439024392	109.58252560975609	83.46442560975606	36.55202560975607	81.38652560975606	-45.0961743902439	122.40462560975607	24.868225609756053	-70.49477439024395	-130.56927439024392	-80.60247439024391	55.58172560975606	31.799225609756093	-44.338574390243934	-57.56077439024392	-8.423874390243896	-23.3323743902439	-53.766374390243925	-58.61557439024392	-151.54947439024392	-179.6110743902439	-62.11427439024391	25.316925609756083	-88.54587439024391	-175.32737439024393	-45.42897439024392	-47.24487439024392	-13.83587439024393	4.927025609756072	-28.529274390243927	-8.16607439024392	-69.61097439024394	-6.6591743902439475	-103.48717439024392
nme2	0.004878352028644419	47.95164024390243	23.276940243902402	77.18974024390235	-6.945659756097598	-12.609659756097585	72.11944024390237	-15.289059756097629	299.6194402439024	111.70364024390238	67.07734024390237	52.67474024390236	50.925440243902415	40.92534024390238	-151.7076597560976	-183.91475975609762	21.963340243902394	223.09494024390239	-96.06755975609758	-166.4927597560976	-55.238959756097586	5.2691402439023705	-53.7042597560976	-1.2536597560975906	73.07484024390243	92.13334024390241	22.081140243902382	1.9979402439024057	-60.082259756097585	-8.536559756097631	-2.7613597560975904	6.109540243902416	-75.29555975609759	-67.45595975609763	-6.50055975609763	-79.22815975609763	281.9219402439024	196.88774024390244	124.52734024390242	120.98884024390242	9.980440243902422	-85.75215975609763	46.68414024390239	56.93124024390244	-1.683859756097604	-32.63125975609762	-59.765559756097616	-114.44175975609761	-7.898659756097629	-36.821159756097586	-5.766759756097599	-63.788659756097616	-38.9902597560976	240.44124024390243	-130.4612597560976	10.01264024390241	-71.54605975609763	-186.1662597560976	-109.33735975609761	-70.06255975609758	-24.564059756097606	-48.67805975609758	73.36994024390236	24.92354024390238	63.401140243902375	90.58534024390241	11.031540243902384	31.681640243902393	-131.1512597560976	-163.2672597560976	-62.69915975609763	65.8557402439024	-8.642359756097619	-143.39475975609759	-65.75095975609759	-2.280259756097621	2.644940243902397	23.101540243902377	-42.91815975609762	99.56394024390244	-148.02975975609763	3.244240243902368	32.60704024390242
nme2	0.004878352028644419	85.26497926829268	126.5891792682927	153.76827926829264	163.2797792682926	19.201079268292688	99.2073792682927	-117.19652073170732	244.84577926829263	108.80037926829255	-16.672320731707373	81.93167926829267	42.42447926829266	-159.86292073170733	-193.37152073170734	-242.07562073170737	48.05207926829269	262.0097792682926	-109.56542073170738	-204.50562073170732	-66.68072073170731	8.374979268292691	-41.625820731707336	-35.21042073170736	100.40157926829261	43.5229792682926	8.727279268292705	-157.71272073170735	-110.21372073170733	43.91697926829261	-11.213120731707363	93.21807926829263	-51.98482073170737	-64.7220207317074	139.47287926829267	40.19637926829262	418.8998792682927	266.00597926829266	134.41587926829266	94.11607926829265	-57.65912073170739	-169.34942073170737	226.41177926829266	139.47237926829268	-56.89022073170736	-65.55552073170736	-29.534220731707364	-146.16042073170735	-68.61452073170733	-37.44362073170737	31.06237926829283	-33.85262073170736	123.71147926829269	274.0407792682927	-131.71982073170733	142.40727926829265	-88.4407207317073	-235.56462073170735	-137.97572073170733	-120.13432073170736	56.493079268292604	-25.539620731707373	-62.10502073170733	-71.87532073170735	55.650779268292695	0.05567926829269254	26.77867926829265	-38.25092073170731	-223.28652073170736	-248.25352073170734	103.34637926829271	81.34637926829271	-75.55372073170736	-119.27832073170737	-114.1781207317074	-65.87922073170739	27.669579268292637	33.72447926829261	-57.474520731707344	85.1085792682926	-109.5127207317073	-26.313620731707374	-34.914120731707385
nolc1	0.0049438685411107314	48.32629146341458	85.57209146341461	75.45699146341462	104.42009146341456	40.31639146341456	84.89949146341462	12.383791463414582	21.942191463414588	0.744591463414622	23.951391463414552	-36.4847085365854	-6.216308536585416	19.489591463414627	-46.551008536585414	-62.122708536585435	9.88549146341461	5.91739146341456	20.106191463414575	-14.06030853658541	2.8413914634145385	38.09809146341456	-57.89490853658543	-72.2014085365854	1.4727914634146373	-32.415208536585396	-77.91280853658543	-29.592308536585392	64.58349146341459	8.19539146341458	-4.417908536585401	-31.029708536585417	34.06449146341458	-1.6808085365854595	-11.488508536585414	25.45589146341456	51.00969146341458	35.01439146341454	-19.97410853658539	10.128191463414623	-53.05860853658544	-69.3307085365854	-69.65310853658542	-94.38990853658544	-8.306408536585423	-57.41390853658544	-18.241108536585386	-11.80440853658547	64.26699146341457	37.998891463414566	68.79329146341456	56.6771914634146	-31.605008536585387	11.944691463414642	-126.1457085365854	-65.68430853658543	24.007591463414542	21.546491463414554	-23.057708536585437	-8.456508536585375	-10.953208536585407	-47.07570853658541	52.11609146341459	34.97409146341454	25.283691463414584	24.502591463414547	52.775791463414635	-22.308108536585394	-43.39220853658543	-49.712608536585435	-17.793908536585434	-82.39680853658541	91.38219146341464	69.45949146341457	6.894291463414561	-26.946208536585402	-31.206808536585413	-120.05710853658542	-28.06630853658544	100.14449146341462	-31.292808536585426	26.885591463414585	58.46269146341456
