Distance from Center (cmd=annotatePeaks.pl /data/mm10/External/GSE39756-Th17-AP1-Factors-2012/CD4TCell-Th17-JunD/peaks.txt mm10 -size 4000 -hist 10 -d ../tag-dirs/AND-CD4TCell-H3K27Ac-No-Peptide-24h-Rep1-KAA-14-10-20 ../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-K99A-24h-Rep1-KAA-14-10-20 ../tag-dirs/AND-CD4TCell-H3K27Ac-100uM-K99A-24h-KAA-15-04-10 ../tag-dirs/AND-CD4TCell-H3K27Ac-0_1uM-PCC-24h-KAA-15-04-10 ../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-PCC-24h-KAA-15-04-10)	../tag-dirs/AND-CD4TCell-H3K27Ac-No-Peptide-24h-Rep1-KAA-14-10-20 Coverage	../tag-dirs/AND-CD4TCell-H3K27Ac-No-Peptide-24h-Rep1-KAA-14-10-20 + Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-No-Peptide-24h-Rep1-KAA-14-10-20 - Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-K99A-24h-Rep1-KAA-14-10-20 Coverage	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-K99A-24h-Rep1-KAA-14-10-20 + Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-K99A-24h-Rep1-KAA-14-10-20 - Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-100uM-K99A-24h-KAA-15-04-10 Coverage	../tag-dirs/AND-CD4TCell-H3K27Ac-100uM-K99A-24h-KAA-15-04-10 + Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-100uM-K99A-24h-KAA-15-04-10 - Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-0_1uM-PCC-24h-KAA-15-04-10 Coverage	../tag-dirs/AND-CD4TCell-H3K27Ac-0_1uM-PCC-24h-KAA-15-04-10 + Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-0_1uM-PCC-24h-KAA-15-04-10 - Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-PCC-24h-KAA-15-04-10 Coverage	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-PCC-24h-KAA-15-04-10 + Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-PCC-24h-KAA-15-04-10 - Tags
-1530	0.870015734016306	0.00418623353770885	0.00406741634818971	0.688208744238173	0.00332699128426489	0.00327931593852242	0.873263268354842	0.00415812048060255	0.0039858678617579	0.960878715473276	0.00472893239119095	0.00430914739765213	1.03212756208779	0.005128124054879	0.00474376563745852
-1520	0.872636378930949	0.00430505072722798	0.00407662698303615	0.688087052904336	0.00327183745291576	0.00322229248577161	0.878286730270471	0.00441698056143613	0.00395411179236195	0.965036795617735	0.00472772263616635	0.00439383024937465	1.03536443552265	0.0050418190316462	0.00481401391218289
-1510	0.874160519697206	0.00415583844271558	0.00404899507849683	0.69136718749365	0.00350273569602148	0.00315592092601247	0.881208013710574	0.00419276346539812	0.00397335789502616	0.968390787093144	0.00465755684473911	0.0044494789805066	1.04024294906875	0.00523450001374733	0.00469459184515146
-1500	0.877400689455687	0.00433084050479803	0.00406188996728184	0.692606226529074	0.00331483874515406	0.00325501086030078	0.885194706405303	0.00444681202056567	0.00410326908800955	0.971998320040776	0.00468296170025586	0.0045426301174014	1.04638604757685	0.00525958868329175	0.00472068406147765
-1490	0.87908382332346	0.00417333864892383	0.00399925765032602	0.69506217890286	0.00335410079458905	0.00325968491380493	0.888098805825171	0.00426301174012249	0.00405226691594942	0.97422948499634	0.00460069835858254	0.00450149844656473	1.05161261202992	0.00519235104891271	0.0045892194330649
-1480	0.881364551952103	0.00423504990239501	0.00402044211047285	0.697280280033239	0.00341766792224568	0.00321107475736162	0.891449689771172	0.00433999615077932	0.00405900305188188	0.977489303924923	0.00477974210222447	0.00448698138626945	1.05809796059654	0.00515421627120519	0.00465946770778927
-1470	0.884012609470456	0.00424241841027216	0.00409504825272905	0.698690793220887	0.00334381787687989	0.00319237854334496	0.895465022499628	0.00443622666410036	0.00417351736273392	0.979474171450327	0.00473135190124017	0.00469989827060037	1.06219335960195	0.00514819499051454	0.00485616287701751
-1460	0.885783463670099	0.00426360287041898	0.00397346787275598	0.700328094803411	0.00329427290973575	0.00329894696323991	0.898203009723881	0.0044044705947044	0.00397239558989295	0.980951956031285	0.00477611283715065	0.0043853619642024	1.06649178830308	0.00520640070385758	0.00486619834483528
-1450	0.889094906198225	0.00441281515493138	0.00414018036347663	0.701705419445467	0.00335129636248655	0.00321761843226745	0.902378726641206	0.00435827994831031	0.00417255505760071	0.983074460355896	0.0047192543509941	0.0044664155508511	1.07065099664143	0.00532682631767079	0.00490533666932457
-1440	0.890405228655547	0.00424702372769538	0.004069258475159	0.703763109272153	0.00334381787687989	0.00327931593852242	0.90426324086041	0.00437463913557487	0.00414561051387081	0.987493326014642	0.00488378103434071	0.00451964477193384	1.0744621540728	0.00513414533556966	0.00476985785378471
-1430	0.892620167035286	0.00420649693437103	0.00412268015726838	0.704083931879539	0.00322696653927578	0.00316807346512331	0.907539660718721	0.00450647493882471	0.00405900305188187	0.991071882794019	0.00486563470897161	0.00462610321409931	1.08008317622044	0.00519335459569449	0.00485716642379929
