Distance from Center (cmd=annotatePeaks.pl /data/mm9/External/GSE40684-Rudensky-FoxP3-Enhancers/CD4TCell-Ets1/peaks-mm10.txt mm10 -size 4000 -hist 10 -d ../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-No-Peptide-24h-MNase-Combined ../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-1uM-PCC-24h-MNase-Combined)	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-No-Peptide-24h-MNase-Combined Coverage	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-No-Peptide-24h-MNase-Combined + Tags	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-No-Peptide-24h-MNase-Combined - Tags	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-1uM-PCC-24h-MNase-Combined Coverage	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-1uM-PCC-24h-MNase-Combined + Tags	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-1uM-PCC-24h-MNase-Combined - Tags
340	3.10759418992142	0.0130777647165214	0.0165755493263419	4.25524955945818	0.0176950899719701	0.0227062121349122
350	3.06939607735887	0.0127188715073704	0.0162869156343263	4.20694765768521	0.0179616601862751	0.0225848630075048
360	3.03400000882182	0.0127188715073704	0.0161027217650795	4.15649873516542	0.017683153992225	0.0223123248033275
370	2.99827973684381	0.0126619043313147	0.0157723121439564	4.10606194270635	0.0176970793019276	0.0221710823763449
380	2.96211947448162	0.0120257708653593	0.0156488832625024	4.05301718719324	0.0172614160412349	0.02162600596799
390	2.93158645755908	0.0126505108961036	0.0154381047110963	4.01090161638566	0.0173429785694924	0.0216041233384574
400	2.9006250289467	0.0122004702052635	0.0155064653223631	3.96578992058112	0.0173071706302574	0.0209575911022701
410	2.8718288161722	0.0122384483226339	0.0153678451939609	3.9242323325665	0.0168277421104997	0.0204523012930651
420	2.84109896144622	0.0121890767700523	0.014809566868615	3.88529483766664	0.016280676372187	0.0203786960846376
430	2.81208275347963	0.0119460168188813	0.0148608373270651	3.8400375811335	0.0156659734153192	0.0195769961117652
440	2.78056554753988	0.0116459896916546	0.0152083371010049	3.79695160546861	0.0160837327063944	0.0201101365403753
450	2.7484694068841	0.012002983994937	0.0145797992585236	3.75902090560822	0.016352292250657	0.0198336196762827
460	2.72241734466351	0.011720047020527	0.0145589112939698	3.71421246132159	0.0157793652228967	0.0193263405371203
470	2.69508004737336	0.0116137082918897	0.0143937064834083	3.67469272350734	0.0154889230491016	0.0190140157337928
480	2.66946797553694	0.011839678090244	0.0140348132742573	3.63803568002217	0.0160399674473293	0.0191671941405203
490	2.64135490572734	0.0114826837869616	0.0134138710552501	3.59813991032571	0.0152621394339465	0.0184609820056079
500	2.61580072736251	0.0109111131205359	0.0136607288181582	3.5596754877938	0.0150015372095139	0.0182441450402403
510	2.58757187060971	0.0110915091780457	0.0132391717153459	3.52037409107244	0.0148583054525738	0.0181864544714728
520	2.56645233216955	0.0109130120264044	0.0130492811284935	3.47892567360427	0.0145380233294162	0.0176274527534151
530	2.54365388305295	0.0110288452843844	0.0127454561895297	3.44205028902621	0.0147548602947838	0.0179895108056802
540	2.51896810676214	0.0107364137806317	0.0130606745637047	3.40096577337954	0.0145678632787787	0.0176851433221826
550	2.49584545420458	0.0106547608282852	0.0128859752238005	3.36429659983366	0.0148443801428713	0.0178621936884001
560	2.47524695700883	0.0105901980287554	0.0127321638484501	3.32696027294837	0.0138556831539934	0.0175100822859225
570	2.45661683784752	0.0108636404738228	0.0127226693191075	3.28879910193436	0.0144007595623486	0.0172614160412349
580	2.43365628701044	0.010472465864907	0.0128669861651153	3.25223909893493	0.0142316665159611	0.0172315760918724
590	2.41128624958369	0.0106528619224167	0.0122878198752156	3.21651607012493	0.0137482593362883	0.0170465684058248
600	2.3934666390248	0.0106984356632613	0.0124492268740401	3.18887166175211	0.0142535491454936	0.0164995026675121
610	2.37279866966313	0.0103509358893215	0.0119858938421203	3.16196718708298	0.0138536938240359	0.0165552039063221
620	2.35647271067155	0.0104534768062217	0.0122498417578451	3.13150860462393	0.0136885794375633	0.0160678180667344
630	2.33793522106481	0.0104154986888513	0.0120865358531521	3.09764147510355	0.0133424360249582	0.0161274979654594
640	2.31863353763293	0.0104230943123253	0.0120409621123075	3.0654846841442	0.0132688308165306	0.0157236639840867
650	2.29391302525917	0.00989140066913871	0.0116858667148936	3.02702026161228	0.0125248214124253	0.0153019260330966
660	2.27321031981453	0.00980025318744957	0.0114314133285114	2.99975188512166	0.0128669861651155	0.0156361334659567
670	2.25594648658302	0.00982493896374039	0.0115358531512802	2.96559363414409	0.0125486933719153	0.0148762094221914
680	2.23907632895839	0.00963884618862506	0.0113174789764	2.93845868832135	0.0125546613617878	0.0150691744280689
690	2.21968201597195	0.00957428338909525	0.0114162220815632	2.9083640076838	0.0124571841938703	0.0146434578171637
700	2.19739302940544	0.00949452934261728	0.0109775748259343	2.87609804617799	0.0120374355728376	0.0145161406998837
710	2.17803345250196	0.00924007595623509	0.0107516050275799	2.84755601331215	0.0121110407812651	0.0142794104349411
720	2.1611980309603	0.00912993941586074	0.0113345691292167	2.8191595411749	0.0119956596437301	0.0150512704584514
730	2.14049532551566	0.00940907857853366	0.0108370557916635	2.78620216620825	0.01193200108509	0.0144345781716262
740	2.12450514865938	0.00932172890858159	0.0108579437562173	2.75972224366421	0.0121945926394802	0.0137979925852259
750	2.10689395459826	0.00922678361515542	0.011002260602225	2.73654169763504	0.0120553395424551	0.0143947915724761
760	2.08850698801768	0.0093293245320557	0.010595894746361	2.7104378069732	0.0120672755222001	0.0141620399674485
770	2.0721231355545	0.00930273984989637	0.0105503210055164	2.68733004130833	0.0120772221719876	0.014148114657746
780	2.05582033395157	0.00910715254543844	0.0107478072158429	2.65966137281407	0.0119061397956425	0.014140157337916
790	2.04308377019928	0.00936730264942618	0.0105845013111498	2.63421250543092	0.0120692648521576	0.0132966814359356
800	2.02691991292819	0.0091109503571755	0.01035283479519	2.6160052842955	0.0119896916538576	0.0134737318021532
810	2.01112657387535	0.00921159236820722	0.00998634596256491	2.59409839464156	0.0117151641197224	0.0128988154444355
820	1.99863316270378	0.00895713898182508	0.00995026675106295	2.57555153180608	0.0111303011122172	0.0130340898815455
830	1.98406716524889	0.00883560900623954	0.0100831901618596	2.55480912798092	0.0110029839949371	0.012980377972693
840	1.97532525103709	0.00898942038159	0.00997685143322226	2.53346022111994	0.0110925038430247	0.0126839678090254
850	1.96170870651646	0.00902170178135488	0.00971480242336601	2.5132515399663	0.0111064291527272	0.0126481598697904
860	1.94923845273354	0.00846152455014044	0.00925526720318332	2.49169642207314	0.0106946378515245	0.0120672755222001
870	1.93989444641708	0.00837227597431981	0.00948503481327464	2.47109957897658	0.0103524730988343	0.0121150194411801
880	1.92650947578286	0.00830011755131593	0.00955149651867298	2.45593700308099	0.0109930373451496	0.0123676643457828
890	1.91373817594761	0.0082659372456825	0.00932172890858163	2.43920964935299	0.010835880278507	0.0121388914006701
900	1.90383839230378	0.00850140157337944	0.00941287639027076	2.41741193024549	0.0102788678904068	0.0120175422732626
910	1.89406597429748	0.00854697531422401	0.00950402387195989	2.39904701832076	0.010613075323267	0.0122522832082477
920	1.88396935285021	0.00857735780812038	0.00912424269825515	2.38113091864254	0.010593182023692	0.0121130301112226
930	1.87474113347696	0.00847291798535158	0.00938819061397994	2.36141956997828	0.0102868252102368	0.01189221448594
940	1.86320875393397	0.0083608825391087	0.00930084094402786	2.3399251023887	0.0101376254634242	0.0122562618681627
950	1.85411947889256	0.00842544533863848	0.00954769870693593	2.31613805332371	0.0104240889773044	0.01169328149019
960	1.84075766564698	0.00829821864544741	0.00939008951984845	2.29327288887316	0.0100520842752517	0.0116614522108699
970	1.82893581874599	0.00867799981915215	0.00898562256985292	2.27522335852706	0.0105056515055619	0.0117350574192974
980	1.8189434055476	0.00828302739849923	0.00886599150013595	2.25394723203038	0.0105494167646269	0.0112536395695822
990	1.81015517655852	0.00852608734967024	0.009152726286283	2.23794768194536	0.00981734334026659	0.0116515055610824
1000	1.80069538329887	0.00800009042408919	0.00903689302830305	2.21873366577047	0.0096104530246865	0.0111800343611547
1010	1.79234714469395	0.00834948910389755	0.00888877837055823	2.20474770576438	0.00991084184826913	0.0110129306447246
1020	1.78225052324668	0.0080722488470931	0.00870648340717997	2.1905434046654	0.00975169545166908	0.010808029659102
1030	1.77391386333609	0.00790894294240007	0.0086438195135187	2.17580538089489	0.009628356994304	0.0106071073333945
1040	1.76742979451675	0.00810073243512096	0.00871218012478556	2.16459720479288	0.00940555203906391	0.010732435120717
1050	1.76130466522133	0.00787096482502962	0.00829252192784184	2.15289169620149	0.00962835699430402	0.0105315127950094
1060	1.75567741978168	0.00789565060132039	0.00843683877384962	2.13822645279528	0.00942544533863892	0.0105653314042869
1070	1.74818600455647	0.0078405823311332	0.008546975314224	2.12711531717899	0.00977755674111657	0.0104996835156894
1080	1.74006933983796	0.00826213943394546	0.00850899719685355	2.1115039290369	0.00912903517497128	0.0106707658920345
1090	1.72805065513353	0.00755384754498616	0.00856216656117218	2.0942671127588	0.00917280043403629	0.010684691201737
1100	1.72030450863327	0.00799629261235213	0.0084254453386385	2.07815839212733	0.0093757120897014	0.0103465051089619
1110	1.7144341106129	0.00795451668324462	0.00845772673840338	2.06764162948615	0.00944931729812893	0.0101833800524468
1120	1.70360803142345	0.00760891581517336	0.00836847816258278	2.05277017504776	0.00913699249480129	0.00993670313771665
1130	1.69651029180513	0.00767917533230873	0.00816529523465079	2.04097975603136	0.00907134460620377	0.00984519395967161
1140	1.68877572399919	0.00762790487385859	0.00827922958676218	2.02921359713638	0.00901763269735124	0.00988696988877914
1150	1.67995275892715	0.00771145673207362	0.00806465322361902	2.01548236840534	0.00924242698254883	0.00996853241703667
1160	1.67309817188955	0.0077741206257349	0.00831340989239561	2.00136297773137	0.00884058233113366	0.0100063296862292
1170	1.66635937179516	0.00767537752057166	0.00821846459896942	1.98948764828995	0.00892413418934871	0.0101654760828292
1180	1.65805744796753	0.00748548693371933	0.00817858757573043	1.97734545751277	0.00880477439189864	0.00992476715797166
1190	1.65033445885591	0.00752156614522127	0.00822036350483796	1.96465741400334	0.00899773939777622	0.00987702323899163
1200	1.64196306286236	0.00739623835789871	0.00799819151822069	1.95039246260078	0.00858992675648856	0.00977755674111659
1210	1.63470322152356	0.00740193507550429	0.00801148385930035	1.93903872577016	0.00850438556831603	0.00984718328962912
1220	1.62435186880124	0.00719115652409818	0.00781779546071093	1.92719978651089	0.00872321186364111	0.00969798354281655
1230	1.61723097179428	0.00723862917081127	0.00773994032010149	1.9124011124368	0.00860982005606356	0.00949109322723647
1240	1.60984376481795	0.00723483135907422	0.0076943665792569	1.89873053400934	0.0082139433945209	0.00915489646441881
1250	1.60099764235727	0.00719115652409815	0.00761841034451596	1.88655195305001	0.00838104711095097	0.0095905597251115
1260	1.59391148143326	0.00718925761822965	0.00768487204991431	1.87330592674762	0.00824577267384091	0.00912107785514129
1270	1.58548219196811	0.00700316484311433	0.00795451668324465	1.86146698748835	0.00828953793290591	0.00926033095216634
1280	1.57415822892289	0.00725002260602239	0.00758233113301404	1.848390782036	0.00838900443078099	0.00910914187539629
1290	1.56790573398995	0.00716647074780736	0.00757473550953994	1.83861395309853	0.00809856225698584	0.00897983542815874
1300	1.56349425145393	0.00722343792386308	0.00781399764897389	1.82542857709973	0.0082219007143509	0.00924242698254884
1310	1.55465970768757	0.00708671670132938	0.00762410706212154	1.81309230535108	0.00811049823673085	0.00886644362058118
1320	1.54671672338387	0.0070411429604848	0.00771145673207362	1.80030722135592	0.00803490369834582	0.00914296048467381
1330	1.53841479955624	0.00703734514874777	0.00773614250836444	1.78832272136805	0.00805479699792083	0.00880278506194116
1340	1.52955709840123	0.00708481779546084	0.00766968080296612	1.77905535498067	0.00811845555656085	0.00906537661633127
1350	1.522679353975	0.0071702685595444	0.00748168912198228	1.76571228819256	0.00801302106881331	0.00880079573198365
1360	1.51705210853535	0.00698227687856057	0.00746080115742851	1.75857981249127	0.00824179401392591	0.00859191608644607
1370	1.51265220469365	0.00707532326611824	0.00735256352292266	1.75105917484706	0.00792151189076828	0.00886047563070866
1380	1.5070828527256	0.00695569219640125	0.0073639569581338	1.74141577657747	0.00794140519034329	0.00887440094041117
1390	1.50292610146463	0.00705823311330152	0.0072272357356001	1.73116587527206	0.00792350122072577	0.00826566597341592
1400	1.49623361614751	0.006733520209784	0.00713608825391101	1.7245671222423	0.00797124513970579	0.00855411881725355
1410	1.49514521888141	0.00686454471471211	0.00704873858395889	1.71772576799821	0.00792350122072576	0.00831937788226845
1420	1.49406840030962	0.00689302830273997	0.00725192151189091	1.71254623207228	0.00770467492540068	0.0082238900443084
1430	1.48992322774297	0.00680757753865644	0.00696328781987534	1.70923472549668	0.00804087168821833	0.0081960394249034
1440	1.49170634666829	0.0071626729360703	0.00703354733701072	1.70572913794962	0.00783994936251074	0.00824975133375591
1450	1.48825589576085	0.00679238629170822	0.00702025499593106	1.69811145981968	0.00784591735238324	0.00835717515146096
1460	1.48585910603656	0.00676010489194332	0.00726521385297061	1.69057869211476	0.00779817343340322	0.00804683967809081
1470	1.47972239804682	0.00688543267926587	0.00706772764264415	1.68650299171402	0.00788172529161825	0.00807071163758085
1480	1.47840242689431	0.00677149832715445	0.00688923049100293	1.68211190973466	0.00759924043765313	0.00795930915996077
1490	1.47675825230083	0.00680377972691935	0.00708291888959234	1.67886105346265	0.00780215209331821	0.00804485034813332
1500	1.473944629581	0.00690252283208259	0.00701455827832545	1.67342678626167	0.00769074961569816	0.00807667962745334
1510	1.46869948105392	0.00656451758748539	0.00696328781987535	1.66805316936428	0.00734659553305051	0.00810254091690084
1520	1.4641143181031	0.00668984537480794	0.00700126593724583	1.65811864963749	0.00728492630436798	0.00803689302830331
1530	1.46109227888551	0.00687403924405475	0.00688163486752883	1.64939713598235	0.00736847816258303	0.00815426349579588
1540	1.45883443349306	0.0066385749163578	0.00706013201917004	1.64338062586698	0.00770069626548567	0.00784193869246823
1550	1.45254720247716	0.00660249570485586	0.00680377972691934	1.63849221139824	0.00764897368659065	0.00811248756668836
1560	1.449432533705	0.00671073333936169	0.00694809657292714	1.62705356414262	0.00700840944027536	0.00792549055068326
1570	1.44575050891116	0.00645438104711102	0.00715507731259623	1.61960570686271	0.00722922506555796	0.00762908038701563
1580	1.44247373841853	0.00680567863278787	0.00694239985532158	1.61403800899385	0.00723718238538796	0.00796527714983329
1590	1.442056905423	0.00676580160954888	0.00714938059499064	1.60561974685662	0.00720535310606794	0.00795533050004579
1600	1.43647597476063	0.00655692196401129	0.00709811013654053	1.59805058896954	0.00721927841577046	0.00790957591102326
1610	1.43126556231651	0.0067107333393617	0.0069120173614252	1.5905784715682	0.00738439280224303	0.00781806673297823
1620	1.42523306257565	0.00640500949452939	0.0068892304910029	1.58209955912739	0.00679555113482277	0.00762510172710063
1630	1.4245730769994	0.00679428519757675	0.00684555565602687	1.57586470791912	0.00703824938963788	0.00773650420472067
1640	1.42268574982519	0.00674681255086365	0.00716836965367587	1.56939938555725	0.00732869156343301	0.00758730445790811
1650	1.41788059168228	0.00679428519757676	0.00681897097386755	1.56258229143459	0.00725508635500548	0.00793742653042827
1660	1.415773269316	0.0066062935165929	0.0068626458088436	1.55439450045098	0.00713174789764041	0.0075216565693106
1670	1.41119968505949	0.00655122524640573	0.00660439461072439	1.54961525652869	0.00723121439551545	0.00781806673297823
1680	1.41005339432179	0.00668035084546534	0.00669554209241349	1.54217952930949	0.00706411067908539	0.00753359254905561
1690	1.41070180120372	0.00668224975133384	0.00673921692738956	1.53949878589115	0.00728094764445298	0.00732670223347551
1700	1.40762186851453	0.00642779636495169	0.00674871145673217	1.53970499692333	0.00722723573560046	0.00752762455918309
1710	1.40471561624014	0.00666326069264861	0.0066860475630709	1.53393108802229	0.00715363052717294	0.00715959851704543
1720	1.40255040040225	0.0064126051180035	0.00660249570485586	1.53011011889661	0.0070919612984904	0.00734659553305051
1730	1.4027472382057	0.00656831539922243	0.00652084275250934	1.52961278640723	0.0073187449136455	0.00737444615245552
1740	1.40245777084769	0.00667655303372827	0.0068721403381862	1.52812078893911	0.00723917171534546	0.0073107875938155
1750	1.40119569316678	0.00671643005696727	0.00674111583325806	1.52747789572113	0.00713970521747042	0.00728293697441048
1760	1.39636737763523	0.00630626638936619	0.00670503662175614	1.52317172416679	0.00680947644452528	0.00738041414232802
1770	1.39307902844828	0.00641830183560908	0.006454381047111	1.52000577831979	0.00703427072972287	0.00728094764445299
1780	1.39199063118217	0.00655122524640572	0.00660059679898734	1.51538422518682	0.00715959851704544	0.007320734243603
1790	1.39126117344	0.00627778280133831	0.0066214847635411	1.51298247316496	0.00702631340989287	0.00761913373722812
1800	1.38752125517455	0.00640500949452941	0.00672022786870433	1.51018042913945	0.00692485758206034	0.00716158784700294
1810	1.38356134171702	0.00638032371823861	0.00652464056424638	1.50724495444607	0.00704023871959538	0.00702233474997787
1820	1.37974037259133	0.00642399855321462	0.00651514603490378	1.5059470379494	0.00681146577448279	0.00704222804955289
1830	1.37531731136099	0.00616574735509544	0.00654742743466867	1.50309647368103	0.00691690026223033	0.00733465955330551
1840	1.37134581920914	0.00638602043584416	0.00642020074147759	1.49670393168346	0.00666226602767022	0.00702034542002037
1850	1.37006058413959	0.00638412152997564	0.00676010489194332	1.49294361286135	0.00674581788588525	0.00703228139976538
1860	1.36494280125003	0.00613156704946201	0.00655122524640573	1.48790963766402	0.00671796726648024	0.00737444615245553
1870	1.36100604518114	0.00619612984899181	0.00638602043584416	1.48059521105199	0.00675974319558777	0.00719341712632294
1880	1.35657140525648	0.00621511890767707	0.00655882086987981	1.47486982239382	0.00681345510444029	0.00714169454742792
1890	1.35060837768155	0.00595686770955783	0.00653223618772048	1.46953259567857	0.0066662446875852	0.00709593995840541
1900	1.34631268208873	0.00623600687223078	0.00653223618772048	1.46497169284918	0.00687313500316531	0.00707206799891539
1910	1.34007176585011	0.00599484582692832	0.00659490008138179	1.46123563414851	0.00701835609006287	0.00720535310606793
1920	1.33497714034919	0.00626069264852162	0.00647147119992773	1.45354517565427	0.00678560448503527	0.00706411067908538
1930	1.33088986125414	0.0060594086264581	0.00628727733068096	1.45314488365062	0.00685324170359029	0.00707007866895789
1940	1.32828465503208	0.00615815173162134	0.00648476354100738	1.44979698689288	0.00678958314495028	0.00698453748078534
1950	1.32523945842585	0.0060897911203545	0.00651324712903525	1.44387751726324	0.0066284474183927	0.00687910299303782
1960	1.32234478484578	0.00635184013021072	0.00628347951894391	1.4381036083622	0.00668812731711771	0.00698254815082785
1970	1.32060798069774	0.00616005063748985	0.00644298761189989	1.43630835937616	0.0068651776833353	0.00690894294240032
1980	1.31941537518275	0.00632145763631436	0.00650755041142968	1.43350631535066	0.00677565783524776	0.00703228139976539
1990	1.31787540883816	0.00606890315580072	0.00631386201284029	1.43106817314665	0.00668414865720271	0.00701636676010538
2000	1.31895222740994	0.00647147119992771	0.00614865720227872	1.43099539278235	0.00691690026223032	0.00694674021159285
