Distance from Center (cmd=annotatePeaks.pl /data/mm9/External/GSE41740-CTCF-Lymphocyte-Subsets/Rag-KO-Thymocyte-DP-CTCF/peaks-mm10.txt mm10 -size 4000 -hist 10 -d ../tag-dirs/AND-CD4TCell-H3K27Ac-No-Peptide-24h-Rep1-KAA-14-10-20 ../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-K99A-24h-Rep1-KAA-14-10-20 ../tag-dirs/AND-CD4TCell-H3K27Ac-100uM-K99A-24h-KAA-15-04-10 ../tag-dirs/AND-CD4TCell-H3K27Ac-0_1uM-PCC-24h-KAA-15-04-10 ../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-PCC-24h-KAA-15-04-10)	../tag-dirs/AND-CD4TCell-H3K27Ac-No-Peptide-24h-Rep1-KAA-14-10-20 Coverage	../tag-dirs/AND-CD4TCell-H3K27Ac-No-Peptide-24h-Rep1-KAA-14-10-20 + Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-No-Peptide-24h-Rep1-KAA-14-10-20 - Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-K99A-24h-Rep1-KAA-14-10-20 Coverage	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-K99A-24h-Rep1-KAA-14-10-20 + Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-K99A-24h-Rep1-KAA-14-10-20 - Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-100uM-K99A-24h-KAA-15-04-10 Coverage	../tag-dirs/AND-CD4TCell-H3K27Ac-100uM-K99A-24h-KAA-15-04-10 + Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-100uM-K99A-24h-KAA-15-04-10 - Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-0_1uM-PCC-24h-KAA-15-04-10 Coverage	../tag-dirs/AND-CD4TCell-H3K27Ac-0_1uM-PCC-24h-KAA-15-04-10 + Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-0_1uM-PCC-24h-KAA-15-04-10 - Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-PCC-24h-KAA-15-04-10 Coverage	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-PCC-24h-KAA-15-04-10 + Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-PCC-24h-KAA-15-04-10 - Tags
-1130	0.724842411675647	0.00357382692961585	0.00334174175450532	0.582934295584354	0.00284248554913294	0.00277890173410403	0.775627266802666	0.00385285617137042	0.00363418055083317	0.857552830415333	0.00429564773886441	0.00411424685481136	0.906558266328377	0.00457491074464477	0.00394971948316906
-1120	0.726647631595985	0.0034997874872493	0.00335882777966683	0.584045900742202	0.0029407514450867	0.00280202312138727	0.779930650005658	0.00365946956817422	0.00365351921115279	0.861069089295057	0.00439476368582122	0.00416473988439313	0.912871246263242	0.00448648418905143	0.00405986484189059
-1110	0.728003665338962	0.0035325357021422	0.00338730448826935	0.585080548619891	0.00288294797687861	0.00273843930635836	0.783747024821481	0.00381269126147582	0.00352707412444758	0.863767873976629	0.00443216592995587	0.0038692621557294	0.917130714259068	0.00455474328459717	0.00420413974838498
-1100	0.730122468062364	0.00346419160149615	0.00338303298197897	0.586491432089467	0.00277312138728322	0.00261416184971095	0.787563399637303	0.00397930125807563	0.00351517341040474	0.86729533113304	0.00423954437266243	0.00406562393743631	0.920125792807711	0.00459662954777296	0.00420569109146557
-1090	0.732512477534361	0.00350975433526018	0.00334743709622582	0.586294763484617	0.00259682080924853	0.00262138728323697	0.792247534852082	0.00381715402924189	0.00364905644338673	0.86737371906985	0.00400391023461414	0.00400204012240741	0.924734985544247	0.00455629462767775	0.00427860421625306
-1080	0.735851710626441	0.00361084665079912	0.00337591380482835	0.586346068338056	0.00268641618497108	0.00253757225433523	0.794416935849475	0.00383500510030615	0.00345566984019052	0.872222572875329	0.00442655559333568	0.00390853451207078	0.926734693677024	0.00444770061203681	0.00423051258075493
-1070	0.737656930546779	0.00351117817069031	0.00331468888133292	0.587064336286204	0.00260260115606934	0.00267774566473986	0.796993652952502	0.00371599795987772	0.00366244474668493	0.879131909591221	0.0044564773886434	0.00397398843930642	0.929496622398527	0.00452837045222722	0.0041001997619858
-1060	0.738021364615204	0.00329190751445091	0.00321929190751449	0.588287101959837	0.00256936416184968	0.00272398843930634	0.798720319052468	0.00368624617477061	0.00366690751445099	0.883320065072166	0.00407310438626324	0.00376266575994565	0.93183708797097	0.00446011135668149	0.00420879377762674
-1050	0.739063815555118	0.00345422475348527	0.00328621217273041	0.588004925265922	0.00259826589595373	0.0025809248554913	0.799756318712447	0.00370707242434558	0.00358955287317251	0.888796022372119	0.00428255695341728	0.00381315878952743	0.934957708734228	0.00435151734104055	0.00417621557293446
-1040	0.739504526521585	0.00344283407004427	0.00325631162869777	0.587457673495904	0.00256502890173408	0.00270520231213871	0.800526677433971	0.0036698826929617	0.00366095715742957	0.893118557173309	0.00430312818769134	0.00399455967358048	0.93927994783736	0.00465092655559343	0.0041824209452568
-1030	0.739648605106777	0.0033787614756886	0.00339869517171036	0.585927078701637	0.00260982658959535	0.00276589595375721	0.802297617023679	0.00379930295817762	0.00353153689221365	0.895694160811324	0.00420027201632106	0.00386365181910921	0.942077745763039	0.00461679700782056	0.00429411764705891
-1020	0.738894311337246	0.00339727133628023	0.00332607956477394	0.585593597154282	0.0027601156069364	0.00285115606936415	0.805742094525663	0.00392277286637212	0.00361930465827962	0.899927109399018	0.00432930975858559	0.00389544372662365	0.946471723274522	0.00456870537232243	0.00414518871132276
-1010	0.737606079281418	0.00334031791907519	0.00344283407004426	0.583293429558428	0.00265317919075142	0.00285260115606935	0.808991768672778	0.00379930295817762	0.00367583304998312	0.903432170002055	0.00422271336280185	0.00391975518531118	0.951627921374732	0.00467729938796337	0.00426774481468896
-1000	0.738775658384735	0.0035766746004761	0.00341862886773212	0.582763279406223	0.00271676300578033	0.00285838150289016	0.811665887453239	0.00393467358041496	0.00365203162189744	0.909647213563351	0.00469959197551864	0.00418905134308065	0.954685771030682	0.0047362504250256	0.00421344780686849
-990	0.740046940018776	0.00370481978918743	0.00354250255015308	0.58277183021513	0.0028179190751445	0.00290028901734103	0.814313442139853	0.00398971438286311	0.00377847670860265	0.916646136492739	0.00469211152669169	0.00442468548112895	0.959779198023585	0.00473469908194501	0.00457335940156418
-980	0.741801308673753	0.00374468718123096	0.00367491924515478	0.583199370660456	0.0029436416184971	0.00297543352601156	0.816119800521356	0.00422921625297534	0.0037933526011562	0.917609188287823	0.00470146208772537	0.00412920775246522	0.964155240932981	0.00496895188711333	0.00461059163549822
-970	0.741318221652817	0.00372475348520919	0.00367064773886441	0.584789821117069	0.00304190751445087	0.00290028901734103	0.818448586081823	0.00403136688201307	0.00390938456307392	0.924865671581012	0.00461356681400893	0.00399642978578721	0.969257635226927	0.00495964382862982	0.00450044627677669
-960	0.742962412566177	0.0036920052703163	0.00349836365181917	0.586910421725887	0.0030592485549133	0.0028815028901734	0.823176994786345	0.00422326589595391	0.00404326759605592	0.930979930652125	0.00480431825909565	0.00429003740224421	0.974064108586427	0.0049100008500511	0.00443528986739213
-950	0.746454199454343	0.00379736909214562	0.00353965487929283	0.58909087799705	0.00301300578034683	0.00279335260115605	0.826302703162181	0.00418012580754861	0.0040402924175452	0.937474931130597	0.00478935736144178	0.00431995919755192	0.980188775199372	0.00511788082284947	0.00455008925535541
-940	0.750878259540805	0.00386713702822179	0.00360657514450874	0.590818141396168	0.00302456647398844	0.00285838150289016	0.831057675960549	0.00424855491329495	0.00404773036382197	0.94400352643913	0.00493709622577365	0.00444338660319628	0.986824577971816	0.00526836110166621	0.00453147313838839
-930	0.753971711516971	0.00382442196531801	0.00365071404284264	0.591570612579942	0.0030014450867052	0.00290462427745664	0.834431315878944	0.00412954777286653	0.00383202992179544	0.949333906142152	0.0051241074464469	0.00416473988439313	0.993191361712944	0.00511943216593006	0.00437323614416874
-920	0.756370196199861	0.00373187266235983	0.003609422815369	0.594443684372533	0.00301734104046243	0.00275144508670519	0.838752408477833	0.00433929785787163	0.00382756715402937	0.955291389339647	0.00457055423325409	0.00429938796327787	1.00181790531712	0.00531490139408375	0.00447407344440675
-910	0.758514424555944	0.0037631970418226	0.00351544967698068	0.596778055204014	0.00286127167630057	0.00265028901734101	0.843489671880304	0.00418458857531468	0.00377847670860265	0.960543381105859	0.00474260455627347	0.00425076504590283	1.00885723663654	0.00511632947976889	0.00456870537232243
-900	0.761116314300281	0.00378597840870462	0.00353111186671207	0.598967062284084	0.002878612716763	0.00272832369942195	0.848058696021753	0.00419648928935751	0.00369814688881346	0.968650933427262	0.0051241074464469	0.00425076504590283	1.01608488127788	0.00509771336280187	0.00439185226113575
-890	0.762523199308619	0.00360515130907862	0.00345992009520578	0.599403153538316	0.002764450867052	0.00281791907514449	0.855115890286742	0.00426045562733779	0.00372492349540985	0.973309416529062	0.00485107106426397	0.00457616456987429	1.02250546882527	0.00519389663379813	0.00435772271336289
-880	0.764972535256872	0.00365783321999328	0.00327766916014965	0.600249683620062	0.00268641618497108	0.00265173410404622	0.859791170803573	0.00411318429105761	0.00368475858551526	0.981181805040038	0.00475943556613408	0.00426759605576343	1.03148173717015	0.00522337215232924	0.00450354896293786
-870	0.76656587490487	0.00361227048622925	0.00327197381842915	0.600480555460538	0.00269508670520229	0.00250722543352598	0.864988878499368	0.00414293607616472	0.00367434546072777	0.986064253675579	0.00482114926895624	0.00420775246514798	1.03999170586076	0.00520475603536223	0.00441512240734453
-860	0.768337193981633	0.00346846310778653	0.00330899353961243	0.602507097171384	0.00273265895953755	0.00269508670520229	0.870230859684906	0.00417863821829325	0.00377847670860265	0.991428228208661	0.00453502210132617	0.00436110166610005	1.04731799081358	0.00502480023801438	0.00461059163549822
-850	0.768981310009547	0.00345564858891539	0.00328905984359066	0.602455792317945	0.002643063583815	0.00272254335260114	0.873206038195616	0.00402244134648093	0.00382161679700796	0.995627581966294	0.0047781366882014	0.00414416865011908	1.05312880188999	0.00508375127507661	0.00454543522611366
-840	0.770998410202225	0.003598032131928	0.00332607956477394	0.600873892670238	0.00260838150289015	0.00253901734104043	0.87610152442479	0.00416524991499504	0.0039168225093507	0.998953470142339	0.00457242434546082	0.00450510030601845	1.05971976815722	0.00517217783066995	0.00459973223393413
-830	0.774591899621114	0.00363362801768113	0.0034115096905815	0.602036802681525	0.00273121387283235	0.00273843930635836	0.879731950583693	0.00425748044882709	0.00383500510030615	1.00320881528341	0.00482301938116298	0.00435549132947984	1.0668129032829	0.00509926470588245	0.00471608296497799
-820	0.774964808900433	0.00365213787827277	0.00343001955117313	0.602626808496075	0.00278901734104044	0.00291763005780346	0.883929077411303	0.00424111696701818	0.00408343250595051	1.0051125223202	0.00446021761305687	0.00448826929615785	1.07225605501651	0.00524198826929627	0.00463075909554582
-810	0.775727577880858	0.00364217103026189	0.00361654199251963	0.601309983924471	0.00282803468208091	0.00285115606936415	0.888179332426604	0.00450590785447141	0.0039703757225435	1.0111483934545	0.00511101666099978	0.0043872832369943	1.08178829602611	0.0053505822849372	0.0048789739884394
-800	0.777439570481366	0.00375038252295146	0.00371763430805856	0.601036358039462	0.00291184971098265	0.00299277456647399	0.893864048509569	0.00461747704862304	0.00414739884393079	1.0222794804814	0.00540088405304332	0.00511662699761997	1.09021755900733	0.00558173240394435	0.00478899608976548
-790	0.779685501368172	0.00396965317919086	0.00376746854811297	0.600540411122884	0.00303179190751445	0.00309248554913295	0.901390541765831	0.00474540972458358	0.00432442196531808	1.02740829120406	0.00538031281876927	0.00464535872152339	1.09828812994679	0.00565154284257067	0.00491620622237344
-780	0.78285523024238	0.00392551428085696	0.00392551428085696	0.601634914662919	0.00316473988439308	0.00308526011560694	0.907562266235965	0.00478557463447816	0.00420690241414501	1.03708360226164	0.00562529751785122	0.00492587555253327	1.10642147199355	0.00562672135328131	0.00487587130227823
-770	0.784889280856846	0.00396538167290048	0.00394971948316909	0.60313130622156	0.00316184971098266	0.00301300578034681	0.915248144055302	0.00485549132947985	0.00440772696361797	1.04526954251986	0.00561033662019737	0.00480431825909565	1.11822244016725	0.00586717953077197	0.00502169755185321
-760	0.788109860996416	0.0040821361781708	0.00369058143488618	0.606662790299954	0.00331358381502892	0.00291329479768785	0.923288209792579	0.00498491159469574	0.00420243964637894	1.05444093112653	0.00558415504930312	0.00468837130227824	1.1265171936328	0.00585166609996612	0.00494878442706572
-750	0.794008607778366	0.00418322849370974	0.00380021676300587	0.610194274378348	0.00322254335260117	0.00303612716763006	0.931168890966783	0.00484656579394771	0.00410277116627012	1.06445219048472	0.00572254335260132	0.00457616456987428	1.13840783481694	0.00604092995579747	0.00514270231213883
-740	0.799186961634359	0.00413339425365534	0.00378455457327449	0.61225501932482	0.00310260115606937	0.00294797687861271	0.939226666099958	0.00502953927235639	0.00425004250255031	1.07977143299256	0.00592638558313516	0.00474821489289367	1.14783246821402	0.006151075314519	0.00512718888133298
-730	0.802416016984823	0.00409352686161181	0.00376604471268285	0.614392721551451	0.00305635838150289	0.0027615606936416	0.947647483849023	0.00493284597075832	0.0043035957157431	1.09201114941148	0.00580669840190429	0.00465096905814359	1.15798345299565	0.00606420010200625	0.00523423155389334
-720	0.80720451113971	0.00405793097585866	0.00354392638558321	0.61759072408249	0.003	0.00266184971098264	0.955696404284249	0.00481830159809597	0.00423814178850747	1.10287347779789	0.00601054063243813	0.00479309758585526	1.16843932601277	0.00607195681740917	0.00504031366882023
-710	0.811730273756896	0.00390842825569545	0.00354962172730371	0.621464240517145	0.00295231213872831	0.00284393063583814	0.962718179757444	0.00491201972118334	0.00410574634478084	1.11567310805115	0.00587776266576011	0.00507174430465839	1.17905661044868	0.006068854131248	0.0050744432165931
-700	0.815222060645062	0.00373329649778995	0.00343429105746351	0.62211410199404	0.00284393063583814	0.00254190751445084	0.970846792474207	0.00485251615096913	0.00399417715062918	1.12429578110016	0.00556358381502907	0.00458551513090795	1.19241788900401	0.00637912274736498	0.00498756800408034
-690	0.820358038446587	0.00398389153349211	0.00342859571574301	0.62508978349351	0.00285549132947976	0.00269942196531789	0.979905148475567	0.00499234954097252	0.00415781196871827	1.13568442849086	0.00554862291737519	0.00467902074124458	1.20237159316267	0.00602231383883046	0.00526060438626328
-680	0.823519292109902	0.00377174005440335	0.00332607956477394	0.626286896740423	0.00286127167630057	0.00268208092485547	0.987263402470807	0.0048971438286298	0.00404921795307733	1.15045495544104	0.00584036042162546	0.00458364501870122	1.21117748278773	0.00590130907854484	0.00517993454607287
-670	0.828375587951938	0.0037688923835431	0.00353538337300245	0.627013715497478	0.00277745664739883	0.00257514450867049	0.999137552419804	0.00517086025161512	0.00408789527371657	1.16478874960042	0.00574124447466865	0.00473512410744654	1.22400072328042	0.00617589680380836	0.00516907514450878
-660	0.829375662837384	0.00369058143488617	0.00363789952397151	0.62767212778328	0.00259104046242771	0.0026979768786127	1.00831101949449	0.0049001190071405	0.00413401054063259	1.17921212997331	0.00575620537232251	0.00467154029241765	1.23441175979232	0.00607350816048976	0.00505117307038433
-650	0.831808048363849	0.00387425620537242	0.00346276776606603	0.627885898005943	0.00282947976878611	0.0027658959537572	1.01717457214099	0.00487482998979947	0.00421136518191107	1.19266126027442	0.00595256715402943	0.00506987419245167	1.24848145513011	0.00627052873172403	0.00533662019721194
-640	0.836486364777119	0.00389418990139418	0.00363505185311126	0.628929096692539	0.00283670520231213	0.00271820809248552	1.02571935566133	0.00507714212852776	0.0043571489289359	1.20655832164301	0.00600493029581793	0.00500068004080256	1.26108051309671	0.00651098690921469	0.00554915419925207
-630	0.839249283528435	0.003813031281877	0.00384862716763015	0.629493450080369	0.00279479768786126	0.00283815028901733	1.03276769522837	0.00512028221693305	0.00463384053043195	1.21602086544354	0.00594508670520249	0.00540088405304332	1.27334778092469	0.00652805168310112	0.00565929955797359
-620	0.842037627912431	0.00412769891193483	0.00389703757225444	0.629690118685219	0.00288583815028901	0.00294797687861271	1.03816020627904	0.00511433185991163	0.00468441856511402	1.22605452135511	0.00633407004420286	0.00538405304318274	1.28465554754098	0.00649081944916709	0.00545607361441698
-610	0.845173455943065	0.00410491754505281	0.00414051343080596	0.630912884358852	0.00306647398843931	0.00314161849710983	1.04512885356454	0.00538358551513091	0.00477813668820138	1.23774552221636	0.00635651139068364	0.00544015640938472	1.29779264357021	0.00679022866371997	0.00574307208432518
-600	0.849182230695741	0.0044224328459709	0.00421028136688213	0.631280569141833	0.00310693641618498	0.00323988439306359	1.05212406494389	0.00549812988779324	0.00496111016661005	1.24658096252242	0.00656035362121749	0.00573189391363498	1.31329710707501	0.00712997279836805	0.00578340700442039
-590	0.852131604086716	0.00435408874532486	0.00424587725263528	0.632229708930456	0.00324710982658961	0.00332514450867054	1.0602615323586	0.00556358381502886	0.00499829989799394	1.26000769627016	0.00657157429445786	0.00557667460047617	1.32780620016395	0.00703689221353296	0.00600680040802461
-580	0.855530163655052	0.00447226708602531	0.00427862546752819	0.633375517323931	0.0033034682080925	0.00325578034682082	1.06805366655332	0.00563498809928591	0.00477664909894603	1.27323286103753	0.00673801428085707	0.00576742604556289	1.34195660121114	0.00712066473988455	0.00605954607276449
-570	0.85952198798594	0.00454915419925211	0.00422879122747377	0.634991620207263	0.00328757225433528	0.00331069364161852	1.07776727020287	0.00573168140088398	0.00475284767086035	1.28662599995521	0.00694372662359765	0.00563464807888489	1.35362305986917	0.00708188116286992	0.00594164399864004
-560	0.863386684153424	0.00448223393403619	0.00411346055763358	0.635863802715729	0.00317485549132949	0.00316763005780348	1.08775536948883	0.00576292077524644	0.00492987079224761	1.30146371656551	0.00714569874192477	0.00597500850051021	1.36775552631427	0.00715479428765741	0.00595715742944589
-550	0.868658265329247	0.00439680380822862	0.00407359316559005	0.638266580018462	0.00332080924855493	0.0030679190751445	1.09655693924968	0.00564242604556269	0.00499829989799394	1.31269558808259	0.00691006460387648	0.00550748044882708	1.38045322459235	0.00727269636178186	0.00609212427745678
-540	0.871980547999541	0.00433130737844285	0.00405793097585866	0.640147757977897	0.00317630057803469	0.00310260115606937	1.1052433979372	0.00572573104386256	0.00479598775926564	1.32354671819231	0.00668565113906857	0.00576929615776962	1.39578730937733	0.00740921455287333	0.00601921115266929
-530	0.876243579079025	0.00430852601156082	0.00405081179870803	0.64092588158839	0.00309393063583815	0.00284826589595375	1.11354910461294	0.0056513515810948	0.0046784682080926	1.33760055543452	0.0069175450527034	0.0057898673920437	1.40814425021574	0.00728045307718479	0.00610143233594028
-520	0.879057349095702	0.00418465232913987	0.0037802830669841	0.641926326230453	0.00296242774566473	0.00286705202312138	1.12483884449733	0.00570936756205366	0.00464276606596408	1.35069134088165	0.00687266235974181	0.00573750425025517	1.42105716371888	0.00732078799728	0.00604713532811981
-510	0.881515160254848	0.00405223563413816	0.00375038252295146	0.641575743065286	0.0028800578034682	0.00273121387283235	1.13418940553099	0.00561713702822163	0.00481532641958526	1.36607777304962	0.00706715402924199	0.00607786467188049	1.43438257307003	0.0072897611356683	0.00593078459707595
-500	0.884430632802248	0.00406505015300929	0.00383296497789876	0.641421828504968	0.0028193641618497	0.00270809248554911	1.14341600079337	0.00574506970418217	0.00478706222373351	1.37928054126361	0.00704845290717467	0.00567579054743301	1.44970769055395	0.00746506290377439	0.0060797135328121
-490	0.887278303662499	0.00405935481128878	0.00364217103026189	0.642191401306555	0.00286127167630057	0.0026965317919075	1.1517925450527	0.0058075484529071	0.00498639918395109	1.39557403384323	0.00703910234614102	0.00600867052023137	1.46803685388757	0.00762174855491346	0.00601610846650812
-480	0.890761615339771	0.00391269976198582	0.00391127592655569	0.643721996100823	0.00279335260115606	0.0026979768786127	1.16128478125353	0.00568556613396799	0.00492540802448153	1.4070746640008	0.0069811288677323	0.00567953077184648	1.48533477760114	0.00749608976538609	0.0065094355661341
-470	0.892236302035259	0.00405223563413816	0.00390842825569544	0.643730546909729	0.00277890173410403	0.00291473988439305	1.17028115436926	0.00572721863311791	0.00490160659639585	1.42367051005096	0.0070839850391026	0.00608908534512089	1.50014875892557	0.00757986229173767	0.00604248129887806
-460	0.896982420135678	0.00422594355661352	0.00394402414144859	0.643414166980188	0.00284537572254334	0.00277890173410403	1.17983537345573	0.00568705372322334	0.00489119347160837	1.43779153695329	0.00713447806868439	0.00602550153009198	1.51689967727547	0.00773344525671557	0.00641014960897667
-450	0.90128782726963	0.00421597670860264	0.00403942111526702	0.645645928104791	0.00298554913294797	0.0029393063583815	1.19178036098832	0.00607382692961564	0.00520061203672222	1.45528324513842	0.00729904794287683	0.00613770826249594	1.53074519008717	0.00776292077524668	0.00653735974158463
-440	0.905991569315581	0.00447653859231568	0.00433557888473322	0.646441153333097	0.00299421965317919	0.00313439306358383	1.20491187804601	0.00628506460387609	0.00514408364501873	1.47058009109289	0.00771421285277145	0.00634716082964998	1.54650970532224	0.00795218463107804	0.00663819704182265
-430	0.909237575087832	0.00446087640258429	0.00424587725263528	0.647843485993767	0.0032471098265896	0.00326589595375724	1.21710479712115	0.00623299897993865	0.00543267596055763	1.48522743699951	0.00760013600816078	0.00636025161509711	1.56591494478112	0.00854324634478087	0.00698724923495425
-420	0.914161672617017	0.00474421965317937	0.00436832709962611	0.649613503437417	0.00330491329479771	0.00340173410404626	1.22813775076504	0.00630291567494033	0.00560374872492346	1.50232720550059	0.00787691261475721	0.0068090785447129	1.58289901295816	0.00834932845970776	0.00688175790547447
-410	0.921255424134965	0.00505746344780708	0.00451640598435921	0.652922666484241	0.00368930635838154	0.00347254335260119	1.24049890910121	0.00664357361441665	0.0056022611356681	1.523458353609	0.00860438626317613	0.00669687181230897	1.59858282248384	0.00852463022781386	0.0071051513090787
-400	0.926908389801	0.00502044372662379	0.00461037912274753	0.655470807538385	0.00356358381502893	0.00346965317919077	1.25238191374815	0.00655580584835071	0.00560374872492345	1.54075969109045	0.00863617817069058	0.00686331179870813	1.61478673547006	0.00840827949676999	0.00721374532471964
-390	0.933307174025673	0.00498627167630078	0.00457478323699438	0.659831720080711	0.00370664739884398	0.00337283236994222	1.26677079791453	0.00682803468208069	0.0057049047942876	1.5588337096633	0.00847721863311833	0.00678663719823213	1.63155558842205	0.00871544542672579	0.00704775161509706
-380	0.938121093813241	0.00495067579054762	0.00455057803468223	0.662379861134855	0.0035476878612717	0.0033034682080925	1.27837045222713	0.00673580414824867	0.00564242604556269	1.57452249530181	0.00811815708942567	0.00688014280856875	1.64763395919366	0.00850446276776625	0.00729906919415181
-370	0.939697483039452	0.00458759775586551	0.00442100901054077	0.663423059821451	0.00335260115606938	0.00317485549132949	1.29231660149608	0.00679828289697356	0.00553383202992175	1.59352597083969	0.00827150629037775	0.00669313158789549	1.66445661595191	0.00863477558653538	0.0072587342740566
-360	0.942494302634342	0.00468299472968394	0.00426581094865704	0.665304237780886	0.00332658959537575	0.00305635838150289	1.30427044372662	0.00678638218293074	0.00543713872832369	1.61562017074318	0.00844355661339713	0.00697925875552555	1.67714534692895	0.00870148333900053	0.00695001700102021
-350	0.944223245656638	0.00459044542672576	0.00408213617817081	0.664372199610075	0.00296965317919075	0.00289595375722543	1.31575498696588	0.00646357531451866	0.00575548282896968	1.62847579237988	0.00838932335940188	0.00673053383203013	1.6960125483252	0.00868907259435585	0.00714858891533507
-340	0.947392974530846	0.00437402244134661	0.00405935481128878	0.664885248144466	0.00296676300578034	0.00279335260115605	1.32534462484415	0.0066257225433524	0.00559928595715738	1.64980850946865	0.00851088065283949	0.00687453247194855	1.71348981805965	0.00880852601156084	0.00715944831689917
-330	0.950333872710927	0.00438398928935749	0.00387710387623268	0.665996853302314	0.00287572254335259	0.00273410404624276	1.33764380029468	0.00661828459707562	0.00560672390343416	1.6683192608323	0.00853145188711356	0.00682964977898699	1.72822309367468	0.00847498724923514	0.00731923665419941
-320	0.95496981306973	0.00445660489629392	0.00406647398843941	0.667843828026123	0.00293063583815028	0.00272687861271675	1.34658704522271	0.00645167460047583	0.00558143488609312	1.68400804647081	0.00823784427065655	0.00717188031281901	1.74483053520788	0.00878680720843266	0.00739059843590631
-310	0.957631029290322	0.00419746684801101	0.004005249064944	0.66841673222286	0.00286994219653179	0.00275433526011559	1.35687620423891	0.00649035192111507	0.00567366541992513	1.70129818567557	0.00846599795987791	0.00702040122407369	1.76269339888722	0.00894504420265227	0.00774120197211849
-300	0.961775407417296	0.00437402244134661	0.00408783151989131	0.669280363922419	0.00283092485549131	0.00271676300578033	1.36844043975971	0.00670902754165225	0.00566176470588231	1.71461293665644	0.0080620537232237	0.00725229513770851	1.77373214647219	0.0088922985379124	0.00761244049642995
-290	0.964707830386483	0.00434127422645372	0.00441104216252989	0.670263706946669	0.00283236994219652	0.0029436416184971	1.38091670916921	0.00672539102346117	0.0059994474668479	1.72768132555019	0.0085464127847674	0.00735889153349227	1.78816053385173	0.00893263345800758	0.00757831094865708
-280	0.966775781844523	0.00452922050323034	0.00417041397483861	0.668904128330532	0.00278034682080923	0.0029378612716763	1.39108190241414	0.00684142298537887	0.00598457157429436	1.74605769759359	0.00882131927915713	0.00754777286637225	1.80776305393357	0.00925841550493026	0.00771172645358738
-270	0.971267643618134	0.00475561033662036	0.00466448486909231	0.669930225399314	0.00301878612716763	0.00301734104046242	1.39884747251501	0.00669861441686481	0.00626870112206716	1.75783828466834	0.00855015300918089	0.00736263175790574	1.82343789615821	0.00902571404284266	0.00767294287657276
-260	0.97612393946017	0.00495209962597776	0.00453918735124122	0.671520675855928	0.00321098265895955	0.0031806358381503	1.40773758925535	0.00708092485549105	0.00631481638898319	1.77466929452893	0.00907752465147948	0.00784138048282925	1.8396956129507	0.00914516746004764	0.00808249744984717
-250	0.980200515899995	0.00499054318259116	0.00481256375382541	0.67316243116598	0.00337861271676303	0.00344508670520234	1.41846062847104	0.00706456137368213	0.00648886433185972	1.78862234728096	0.00879887793267633	0.0078956137368245	1.85252782074444	0.00914982148928938	0.00834467443046601
-240	0.984760179360755	0.00520554233254018	0.00486666950017019	0.676368984505926	0.0037832369942197	0.0035404624277457	1.4283778901734	0.00722224583474979	0.00670307718463084	1.80034694297227	0.00887742264535907	0.00822288337300271	1.86371901244715	0.00935149608976535	0.00826865861951735
-230	0.99135389343598	0.0054646803808231	0.00506885413124808	0.681242945582644	0.00399277456647405	0.00367774566473993	1.43900352771166	0.00752571404284219	0.00680423325399499	1.8067859520673	0.00897840870452265	0.0080209112546756	1.87496400795613	0.00912500000000004	0.00859288932335959
-220	0.99828661594695	0.00568679870792275	0.0050702779666782	0.686493142251248	0.00407658959537578	0.00368641618497114	1.44794677263969	0.00748554913294763	0.00688158789527345	1.81406483191387	0.00906256375382562	0.00849591975518563	1.88315115380916	0.00932046922815366	0.00856651649098965
-210	1.00558377252634	0.00552875297517876	0.00495067579054762	0.69273523275301	0.0041459537572255	0.00346820809248558	1.45253350617703	0.00720736994219621	0.00677745664739862	1.82376253952483	0.00943097585855195	0.00853893233594049	1.89075542509434	0.00902261135668147	0.00851221948316918
-200	1.00956712164634	0.00501759605576355	0.00454773036382199	0.697976878612708	0.00397109826589601	0.00345809248554917	1.4572530601836	0.00738588065283886	0.0067149778986737	1.82924969510147	0.00886620197211868	0.00828459707582488	1.89497005658495	0.00892487674260468	0.00865184036042181
-190	1.01508448393808	0.00508451632097946	0.00455342570554248	0.699994869514648	0.00367485549132952	0.00326734104046245	1.45742129944463	0.00675365521931292	0.0064725008500508	1.83363941956278	0.00891108466508026	0.00852771166270009	1.8937953401482	0.00845171710302637	0.00834932845970776
-180	1.01405898341995	0.00442812818769141	0.00422736739204364	0.698994424872584	0.00319942196531793	0.0030592485549133	1.45277258302164	0.00631481638898317	0.00645167460047585	1.82810747087939	0.00795358721523323	0.00809384563073816	1.88882745536991	0.00817712937776284	0.00857737589255374
