Distance from Center (cmd=annotatePeaks.pl /data/mm9/External/GSE40684-Rudensky-FoxP3-Enhancers/FoxP3-GFP-CD4TCell-TReg-FoxP3/peaks-mm10.txt mm10 -size 4000 -hist 10 -d ../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-No-Peptide-24h-MNase-Combined ../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-1uM-PCC-24h-MNase-Combined)	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-No-Peptide-24h-MNase-Combined Coverage	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-No-Peptide-24h-MNase-Combined + Tags	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-No-Peptide-24h-MNase-Combined - Tags	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-1uM-PCC-24h-MNase-Combined Coverage	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-1uM-PCC-24h-MNase-Combined + Tags	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-1uM-PCC-24h-MNase-Combined - Tags
340	3.03376327851053	0.0128941186859776	0.0155497174143425	4.26442974558667	0.0178716001412944	0.0223205581066756
350	3.00429532355192	0.0122654539032152	0.01490807135288	4.21692649326697	0.0177025785941379	0.0218154362416104
360	2.97246405217492	0.0116608972094674	0.0146744083362781	4.16890200825348	0.0171527728717783	0.0214987636877428
370	2.94084762774505	0.0116720240197817	0.0149507241257518	4.12305722359582	0.017207170611093	0.0210927234192865
380	2.91236344564961	0.0118500529848118	0.0145983751324632	4.08607339473245	0.0170964323560594	0.0208848463440483
390	2.88194564103002	0.0115996997527383	0.0147040798304498	4.0403826106434	0.0167195337336645	0.020496291063229
400	2.85557600520367	0.0117703108442254	0.0149043624161086	4.00217862342868	0.0166593076651375	0.0214618509360649
410	2.82548612487181	0.0115922818791954	0.0147671317555646	3.95294582626143	0.0165019427764055	0.0205856587778174
420	2.79422024019777	0.0121634581420001	0.0148338926174509	3.90194794565387	0.0165446838572957	0.020418580007065
430	2.76342928035423	0.0121486223949143	0.0150638466972813	3.85651777791172	0.0163756623101392	0.0204885199576125
440	2.73417617234275	0.0123952666902163	0.0149488696573661	3.81551808806671	0.0170051218650669	0.0201737901801489
450	2.70444813950079	0.0121282232426712	0.0147467326033216	3.7759517881296	0.0166223949134596	0.0200824796891564
460	2.67623534302277	0.0122450547509722	0.0147318968562357	3.73498763687735	0.0163193217944204	0.0202243023666555
470	2.64881408792891	0.0120744436594851	0.0142386082656316	3.6953739521499	0.0164902861179809	0.0194258212645717
480	2.61931220976813	0.0114995584599089	0.013975273754858	3.65339102790526	0.0158685976686697	0.0191324620275531
490	2.59091848954516	0.01128629459555	0.0141366125044165	3.6098207131841	0.015417873542919	0.0192470858353948
500	2.56253607705625	0.0113289473684217	0.0129868421052641	3.57239857501005	0.0157190038855542	0.0186098551748512
510	2.53926476036216	0.0107911515365601	0.0132371953373376	3.53744044593388	0.0154916990462748	0.0185476863299201
520	2.51546198016728	0.0110785941363482	0.0126326386435897	3.49941415168295	0.0151944542564478	0.0178968562345477
530	2.49665721842662	0.0103813140233138	0.0121170964323569	3.46931296361702	0.0146193924408349	0.0175121865065364
540	2.48161793212772	0.0105482161780296	0.0119557576827984	3.44034901051935	0.0149088661250454	0.0172110561639012
550	2.46489379345397	0.0104907276580719	0.0119984104556702	3.41360029637025	0.0147942423172037	0.017366478276229
560	2.45032943198556	0.0107021370540451	0.0120577534440135	3.3840321871957	0.0149574355351479	0.0170245496291078
570	2.43460037390904	0.0106038502296015	0.0121282232426712	3.35759147418383	0.0145552808194997	0.0169410102437317
580	2.42064663007983	0.0107355174849882	0.0120466266336992	3.32981214084476	0.0144561992228907	0.0165835393853777
590	2.40393379914015	0.0108022783468745	0.012534351819146	3.30502989549493	0.0146155068880267	0.016410632285413
600	2.38524211474009	0.0106798834334163	0.0123526139173445	3.28201273358541	0.0143959731543637	0.0168186153302734
610	2.3649447321036	0.0104870187213005	0.0122543270929009	3.25250385539878	0.0142463793712482	0.0167719886965751
620	2.34723682056669	0.0106372306605446	0.0123785764747448	3.21999788922291	0.0136285764747451	0.0165466266336998
630	2.32686028379179	0.0105333804309437	0.0120447721653134	3.18655607343774	0.0137082303073131	0.0164067467326048
640	2.31052060807606	0.0107021370540451	0.0121319321794427	3.15820812261454	0.014283292122926	0.0166865065347948
650	2.29496116601043	0.0104184033910285	0.0115218120805376	3.12702893056829	0.0135722359590263	0.0158394560226083
660	2.28081519070221	0.0102885906040274	0.0114494878134941	3.10237699339191	0.0133468738961509	0.0156801483574722
670	2.2665561380534	0.0101291063228546	0.0115106852702233	3.07400535017353	0.013170081243378	0.0158316849169919
680	2.25015992366738	0.00980271988696621	0.0110619039208767	3.04506508947103	0.0135178382197115	0.0152158247968929
690	2.23497363682571	0.00956349346520709	0.0107522077004598	3.01753452628126	0.0127620981985175	0.0149030377958332
700	2.22068066097472	0.00967105263157937	0.010935800070647	2.99561906074723	0.0130321441186871	0.0157306605439788
710	2.21000616002272	0.0097452313670086	0.0106149770399158	2.96657218426646	0.0127057576827986	0.0146796185093619
720	2.19650472555588	0.00945964323560618	0.0106038502296015	2.94636257118481	0.0129408336276945	0.0149904627340176
730	2.18362521646231	0.00954494878134977	0.010531525962558	2.91905708574917	0.0126455316142717	0.0145727658071366
740	2.17148071008259	0.00968403391027948	0.0107039915224308	2.89436960998003	0.0123638290356775	0.0146893323913824
750	2.15739127344467	0.00942811727304879	0.0107874425997887	2.86906613193642	0.0124434828682455	0.0146718474037455
760	2.14472661129823	0.00974708583539428	0.0106873013069593	2.84569358409932	0.0126241610738266	0.0144795125397399
770	2.13094248347991	0.00949487813493508	0.0106669021547163	2.82247503683084	0.012373542917698	0.0146155068880267
780	2.11823259039723	0.00945593429883474	0.0110971388202055	2.79916171998167	0.0124687389614988	0.0144853408689522
790	2.10407530735495	0.00935579300600534	0.0105482161780296	2.78237565800236	0.0128203814906404	0.0140521017308384
800	2.09367219202037	0.00994180501589594	0.0108708936771465	2.76337435707448	0.0124279406570127	0.0141162133521736
810	2.07870075212583	0.0095857470858358	0.010895001766161	2.73978857768084	0.0123210879547873	0.0137490286117991
820	2.06254200015505	0.00942997174143455	0.0105389438361009	2.7178849583444	0.0118587071706121	0.014024902861181
830	2.04736702104744	0.00920929000353271	0.0104406570116572	2.69946412109823	0.0125056517131766	0.0137490286117991
840	2.03435181914515	0.00919445425644687	0.0101105616389973	2.68260698193341	0.0121073825503366	0.0134945249028623
850	2.02693394560223	0.00946706110914912	0.00977861179795174	2.66524045627239	0.0121229247615693	0.0130787707523854
860	2.01905245496288	0.00902384316495971	0.00958203814906436	2.65216225413749	0.0118936771458858	0.0132419639703296
870	2.01247135374036	0.0089904627340166	0.00967476156835085	2.63756773871158	0.0119655598728375	0.0130612857647485
880	2.00291631846023	0.00888661250441571	0.00968774284705096	2.62098306209124	0.0115323207347237	0.0129097492052289
890	1.99443551791573	0.0091536559519608	0.00962839985870763	2.60566592861259	0.0114973507594499	0.0130671140939608
900	1.98471086662471	0.00873269162840019	0.00925008830801876	2.58741093813263	0.0115342635111277	0.0127640409749216
910	1.97534806282359	0.00883468738961532	0.00976006711409442	2.57653612874872	0.0115400918403401	0.0127582126457093
920	1.96431171438169	0.0088717767573299	0.00982682797598069	2.55842329263978	0.0109708583539394	0.0126513599434839
930	1.95027881641407	0.00863996820911371	0.00959501942776447	2.54278631182632	0.0113283292122934	0.0129583186153314
940	1.93969477733454	0.0088773401624871	0.00973410455669421	2.52247008296639	0.011062168844932	0.0125037089367725
950	1.92973266362827	0.00890701165665873	0.00991398799010999	2.50472447898262	0.0109961144471927	0.0126979865771823
960	1.92183986525486	0.0089978806075595	0.00962654539032188	2.48396994081202	0.0111787354291779	0.012414341222184
970	1.90849673906486	0.00856208053691306	0.0095783292122929	2.4685461915551	0.0110155422112337	0.0122997174143422
980	1.89756216022949	0.00873640056517164	0.00927975980219044	2.4493908900586	0.0103277993641831	0.0120238431649604
990	1.88631096484046	0.0083006004945252	0.0094095725891915	2.43239159652275	0.0105959025079486	0.0119539032144129
1000	1.87610008098489	0.00862327799364213	0.00918518191451821	2.41308229445764	0.0105104203461683	0.0120743553514669
1010	1.86833166768613	0.0084841928647124	0.00927419639703325	2.38994667057226	0.0101121511833282	0.0121773225008841
1020	1.85784939821314	0.00840445072412603	0.00927048746026177	2.36851689913925	0.0102364888731905	0.0119500176616047
1030	1.84692612711183	0.00839332391381166	0.00920001766160405	2.3482243626745	0.0102675732956561	0.0117401978099621
1040	1.83629685709606	0.0081318438714238	0.00889588484634439	2.32942444710558	0.0104288237371962	0.0117751677852359
1050	1.82624428151732	0.00806322854115183	0.00881799717414373	2.31330177219109	0.0102306605439782	0.0117052278346884
1060	1.81793309698372	0.00835808901448281	0.00877163546450046	2.29727386685729	0.0102811727304847	0.0116119745672917
1070	1.81017599141902	0.00820787707523869	0.00842484987636907	2.28174350182209	0.0103569410102445	0.0115031790886622
1080	1.80316519630224	0.00799275874249403	0.00874196397032883	2.26487451645969	0.0101432356057938	0.0114468385729434
1090	1.79427731733161	0.00806693747792325	0.00849161073825534	2.25223462363547	0.0102753444012724	0.0112389614977049
1100	1.78720998354453	0.00815409749205255	0.00867334864005682	2.23897872853678	0.00996644295302091	0.0112661603673623
1110	1.78000695694874	0.00803541151536586	0.00875865418580038	2.22556883286947	0.00993535853055536	0.011202048746027
1120	1.77279262261889	0.00820602260685298	0.00878461674320062	2.21814126698307	0.010485164252915	0.0108892617449673
1130	1.76487720877736	0.00813555280819525	0.00882170611091519	2.20814307622052	0.0102015188979167	0.0111923348640066
1140	1.75621548448792	0.00822456729071024	0.00858062522077035	2.19578749213837	0.0101607205934307	0.0111359943482877
1150	1.75272139466359	0.00841186859766897	0.00859731543624192	2.18392944835482	0.0099858707170619	0.0108096079123993
1160	1.74568798407869	0.0078685093606502	0.00835994348286853	2.17402602717296	0.00977993641822755	0.0105259625574011
1170	1.74168504622168	0.00822085835393883	0.00868262098198548	2.1685056990979	0.00984793359237096	0.0106211586012019
1180	1.73388270972075	0.00812998940303806	0.00854539032144151	2.15811658381501	0.009729424231721	0.0102714588484643
1190	1.72432767444062	0.00759590250794794	0.0084452490286121	2.14996639987587	0.00942829388908587	0.0104191098551757
1200	1.71903565490086	0.00789076298127895	0.00826351112681061	2.14246775680396	0.00970805369127592	0.0103511126810323
1210	1.71477263916049	0.00789261744966466	0.0081893323913814	2.13428203427206	0.00987513246202833	0.0103919109855183
1220	1.70882477104528	0.00768120805369148	0.00818376898622424	2.12120383213716	0.00965754150476939	0.0104171670787716
1230	1.70002735394713	0.00759775697633365	0.00819675026492434	2.11291149382699	0.00969833980925544	0.010166548922643
1240	1.69351409912896	0.00759590250794793	0.00814667961850961	2.09826959361074	0.00900671140939666	0.0102015188979168
1250	1.68879877402622	0.00777207700459225	0.00803355704698012	2.0875014000051	0.00936612504415472	0.0104132815259634
1260	1.6820480567928	0.00748648887318989	0.00805581066760887	2.07216057413128	0.00908830801836876	0.0102636877428478
1270	1.67258348338515	0.00741601907453217	0.00810959025079505	2.05924821876259	0.00906305192511549	0.0104346520664084
1280	1.66841092951725	0.00766822677499139	0.00818376898622423	2.04746125216456	0.00938943836100388	0.0101937477923004
1290	1.66030328419672	0.00740118332744631	0.00817449664429555	2.03486874413068	0.00915824796891627	0.0102287177675741
1300	1.65515826519972	0.0078073119039211	0.0080576651359946	2.0214351560682	0.00932338396326455	0.0100402684563766
1310	1.64800046954017	0.00763484634404824	0.00826722006358205	2.01027603794223	0.0091446485340876	0.0101412928293897
1320	1.63855851160063	0.00738634758036049	0.00801686683150855	1.99720968200491	0.00908053691275235	0.0099062168844939
1330	1.63290464457097	0.00754768632991898	0.00818747792299569	1.98500809849137	0.00863564111621401	0.0102248322147659
1340	1.6270585460623	0.00763484634404824	0.0077628046626636	1.9704728140534	0.0089620275521024	0.00970611091487184
1350	1.62122375528769	0.00758848463440503	0.00787221829742164	1.95829492293503	0.00881049099258279	0.00985959025079554
1360	1.61724343289881	0.0077386965736491	0.00801872129989427	1.94835596316041	0.00880660543977459	0.00952737548569484
1370	1.61250549232795	0.00735853055457454	0.00787036382903592	1.93960162314439	0.00869586718474102	0.0095662310137768
1380	1.60690816396858	0.00755324973507615	0.00770531614270597	1.92799234951014	0.00884546096785656	0.00912716354645071
1390	1.60215891566366	0.00741787354291789	0.00751801483574729	1.91772169620312	0.00848021900388618	0.00931949841045639
1400	1.59808813140231	0.00720275521017327	0.00770902507947743	1.90706011837575	0.00853655951960501	0.00920681737901873
1410	1.59178972353126	0.00717308371600159	0.00753655951960457	1.90056840209865	0.00853073119039273	0.00918156128576547
1420	1.58742493818436	0.00711744966442969	0.00754026845637606	1.89293945085329	0.00854627340162549	0.00925927234192936
1430	1.58476762068042	0.00739191098551769	0.00748648887318988	1.8830597220666	0.00848993288590667	0.00912327799364252
1440	1.5817710711547	0.00723242670434494	0.00750874249381864	1.8768996993219	0.00866283998587137	0.00900282585658845
1450	1.57492989204881	0.00683557046979878	0.00779247615683526	1.86758858801933	0.00845690568703703	0.00911550688802612
1460	1.57010148960548	0.00709519604380093	0.00765895443306273	1.86126271850843	0.00872500883080248	0.00915824796891628
1470	1.56199384428494	0.00689491345814213	0.00756623101377626	1.8534442281017	0.00861232779936483	0.00927675732956621
1480	1.5582509843113	0.00732885906040287	0.00750874249381863	1.84287741985502	0.00840639350053047	0.00904750971388271
1490	1.55621559218062	0.00718606499470168	0.00757179441893345	1.8325119969673	0.00819463087248383	0.00917573295655315
1500	1.55410104591153	0.00727322500883098	0.00763670081243398	1.82842505880015	0.008635641116214	0.00881826209819917
1510	1.54981541470305	0.00736780289650319	0.00754397739314749	1.82368657976576	0.00843164959378374	0.00855598728364598
1520	1.54391277752408	0.00697651006711423	0.00742529141646082	1.82187411153511	0.0084666195690575	0.00895037089367784
1530	1.54055438050846	0.00717864712115878	0.0074252914164608	1.81797671252933	0.00849187566231077	0.00886683150830162
1540	1.53931052976193	0.00745867184740394	0.00748092546803269	1.81550085723386	0.00852490286118041	0.00914464853408758
1550	1.53456128145702	0.00706367008124353	0.00729547862945974	1.80783636739575	0.00842776404097555	0.00839279406570179
1560	1.53176827114436	0.00730104203461689	0.00729547862945973	1.8076231358392	0.00833645354998295	0.00877940657011723
1570	1.53112373030298	0.0070933415754152	0.00727137054044522	1.80474450982581	0.0082917696926887	0.00884351819145244
1580	1.53163257833565	0.00725653479335941	0.00721017308371618	1.80191326860277	0.00852878841398863	0.00863175556340579
1590	1.53024172704635	0.00715639350053002	0.00718606499470168	1.79895171920628	0.00838308018368128	0.00848021900388618
1600	1.52898656856577	0.00711744966442968	0.00733998587071725	1.79616786277358	0.00830925468032559	0.00866089720946728
1610	1.52614832731688	0.00710261391734385	0.00704512539738623	1.79347877592156	0.00848604733309848	0.00814994701518959
1620	1.52778794875548	0.00708963263864376	0.00747350759448978	1.79052907272266	0.00819463087248383	0.00855404450724191
1630	1.52510801578342	0.00696538325679987	0.00720275521017326	1.78566028551483	0.00810137760508714	0.00858124337689927
1640	1.52321962419551	0.00692458495231379	0.00724726245143078	1.77854072076567	0.00811691981631993	0.00836365241964035
1650	1.52085630777711	0.0069245849523138	0.00743085482161799	1.77409839667093	0.0081344048039568	0.00830925468032559
1660	1.51700037046288	0.00697280113034278	0.00734925821264589	1.77110130868168	0.00808389261745026	0.00842970681737965
1670	1.51281650886093	0.00715268456375857	0.00726024373013089	1.76810422069244	0.0084025079477223	0.00846079123984521
1680	1.50855349312057	0.00691902154715662	0.00734184033910296	1.76391066674701	0.00819851642529202	0.00879883433415822
1690	1.50803333735384	0.0071805015895445	0.00718977393147315	1.75872203220436	0.00810914871070354	0.00861815612857711
1700	1.50583963694633	0.00713413987990126	0.00725097138820222	1.75469432502513	0.0081421759095732	0.00856570116566649
1710	1.50284308742061	0.00683371600141306	0.00720275521017324	1.75086800320486	0.00797121158601259	0.00834422465559934
1720	1.50171231401467	0.00728249735075963	0.00709334157541521	1.74916215075249	0.00826845637583953	0.008476333451078
1730	1.50226639298358	0.00725282585658796	0.0072435535146593	1.74232689474539	0.00809166372306664	0.00858901448251565
1740	1.50081900302399	0.00721388202048763	0.00736409395973173	1.73778980106996	0.00791681384669786	0.00840639350053048
1750	1.49675952649669	0.00702472624514321	0.00694498410455682	1.7299120796753	0.00775750618156184	0.0083753090780649
1760	1.49349159135354	0.00671503002472634	0.00717122924761584	1.72285174591407	0.00793041328152653	0.00827622748145593
1770	1.48963565403931	0.00682815259625586	0.00711744966442968	1.7190254240938	0.00801783821971093	0.00827817025786002
1780	1.48829003368625	0.00699876368774299	0.00714897562698709	1.71343401883323	0.00816160367361417	0.00816160367361417
1790	1.48441148090391	0.00699690921935726	0.00704512539738623	1.70818615330265	0.00767590957258977	0.00818103143765514
1800	1.48441148090391	0.00699134581420008	0.00692458495231382	1.7069659949513	0.0078779583186159	0.00806057930060109
1810	1.48306586055085	0.00677808194984117	0.00713970328505844	1.70393336836929	0.00780607559166429	0.00797121158601259
1820	1.47951523205622	0.00690604026845651	0.0069746555987285	1.70047427867419	0.00770699399505531	0.00807417873542977
1830	1.47923253870473	0.00690789473684223	0.00701545390321457	1.69757196026563	0.00785853055457492	0.00800035323207405
1840	1.47519567764556	0.00673913811374085	0.00693571176262818	1.69459856467155	0.00800035323207407	0.00817326033203876
1850	1.47274189935468	0.00664641469445436	0.00691902154715661	1.68839115713651	0.00766813846697338	0.00800618156128636
1860	1.46955311834995	0.00675397386082667	0.00714526669021563	1.68328544597696	0.00750494524902915	0.00836365241964033
1870	1.46526748714147	0.00687822324267055	0.00702843518191468	1.67677003730468	0.00795372659837571	0.00842387848816735
1880	1.46301724806366	0.00675582832921242	0.00713970328505842	1.67286079210132	0.00793624161073883	0.00822960084775757
1890	1.45866377045082	0.00680219003885564	0.0071044683857296	1.66561091917871	0.00763122571529549	0.00794401271635523
1900	1.45225228523918	0.00669463087248331	0.00693014835747099	1.66187936693913	0.00767396679618564	0.00814800423878548
1910	1.44878081088297	0.00664270575768292	0.006792917696927	1.65555349742823	0.00773807841752086	0.00791098551748554
1920	1.44412202445053	0.00647209466619578	0.00694498410455682	1.65143102066831	0.00774973507594545	0.00774584952313726
1930	1.44010777885947	0.00648507594489588	0.00694127516778538	1.64877747240906	0.00753991522430291	0.00771670787707579
1940	1.43708861386563	0.00660747085835404	0.00680219003885564	1.64621869373049	0.00785658777817084	0.00779247615683562
1950	1.43306306054051	0.00665939597315449	0.00683000706464158	1.64130252173232	0.00761568350406271	0.00775362062875364
1960	1.42942197017341	0.00650918403391036	0.00704141646061478	1.64002313239303	0.00762151183327501	0.00817131755563465
1970	1.42406210422928	0.0066538325679973	0.00681888025432721	1.63248895072836	0.00741557753444066	0.00804115153656011
1980	1.42459356773007	0.00692458495231383	0.00675397386082669	1.62841385875879	0.0074563758389267	0.00787407276580771
1990	1.42268256067405	0.0067799364182269	0.00687265983751339	1.62521538541058	0.00773419286471267	0.00790515718827327
2000	1.41701738591032	0.00654627340162497	0.00669833980925481	1.62251445236098	0.00738837866478329	0.00759625574002174
