Distance from Center (cmd=annotatePeaks.pl /data/mm9/External/GSE41740-CTCF-Lymphocyte-Subsets/Rag-KO-Thymocyte-DP-CTCF/peaks-mm10.txt mm10 -size 4000 -hist 10 -d ../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-No-Peptide-24h-Rep1-KAA-14-10-20 ../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-10uM-K99A-24h-Rep1-KAA-14-10-20 ../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-100uM-K99A-24h-Rep1-KAA-14-10-20 ../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-0_1uM-PCC-24h-Rep1-KAA-14-10-20 ../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-10uM-PCC-24h-Rep1-KAA-14-10-20)	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-No-Peptide-24h-Rep1-KAA-14-10-20 Coverage	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-No-Peptide-24h-Rep1-KAA-14-10-20 + Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-No-Peptide-24h-Rep1-KAA-14-10-20 - Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-10uM-K99A-24h-Rep1-KAA-14-10-20 Coverage	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-10uM-K99A-24h-Rep1-KAA-14-10-20 + Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-10uM-K99A-24h-Rep1-KAA-14-10-20 - Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-100uM-K99A-24h-Rep1-KAA-14-10-20 Coverage	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-100uM-K99A-24h-Rep1-KAA-14-10-20 + Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-100uM-K99A-24h-Rep1-KAA-14-10-20 - Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-0_1uM-PCC-24h-Rep1-KAA-14-10-20 Coverage	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-0_1uM-PCC-24h-Rep1-KAA-14-10-20 + Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-0_1uM-PCC-24h-Rep1-KAA-14-10-20 - Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-10uM-PCC-24h-Rep1-KAA-14-10-20 Coverage	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-10uM-PCC-24h-Rep1-KAA-14-10-20 + Tags	../tag-dirs/AND-CD4TCell-ChIP-H3K4me2-10uM-PCC-24h-Rep1-KAA-14-10-20 - Tags
-1160	0.916464004112447	0.00463717698061869	0.00432673835430113	0.926898113886799	0.00461603196191795	0.00441465487929298	0.822170848107995	0.00398525161509681	0.00390651564093836	0.947300126698048	0.00474591975518491	0.00442838320299183	0.863451268153935	0.00418458857531436	0.00411679700782032
-1150	0.920357011361521	0.0045419287657258	0.00435672390343408	0.930727843670586	0.00467664059843615	0.00449383713022804	0.824319503813051	0.0040191686501189	0.00386169670180202	0.949896071145191	0.00480784597075783	0.0045192961577691	0.865717137639039	0.00429182250935039	0.00414514620877238
-1140	0.923446368320572	0.00460542757565439	0.00440787572254322	0.934103296197738	0.00466979768786152	0.00435991159469591	0.827189184922489	0.00419965572934364	0.00392226283577006	0.953464514418454	0.00479203502210091	0.00446264025841515	0.868145382136104	0.00441384733083967	0.00407488949336945
-1130	0.926619221413651	0.00463188541312464	0.00443786127167617	0.937426995619703	0.00463069534172075	0.00430223563413827	0.830354486447724	0.00412576504590264	0.00394648928935727	0.956083987063004	0.00462997279836752	0.0044520996259772	0.870544103903721	0.00428689221353264	0.00403667970078191
-1120	0.930940146349621	0.00465657939476354	0.0042438371302277	0.94224578474705	0.00479785787147254	0.00441660999660002	0.833101593238417	0.00416210472628346	0.00383747024821481	0.961103335842978	0.00495409724583431	0.00435196361781673	0.87368827458989	0.00434482318939118	0.00407858721523277
-1110	0.935782922123268	0.00466539867392028	0.00430909979598764	0.946518291097432	0.00474115946956843	0.00426020061203694	0.835870330791241	0.00402280261815699	0.00374056443386596	0.96395024772912	0.00469189901394044	0.00435986909214519	0.877179337347069	0.00435221863311781	0.00399107446446773
-1100	0.93914364151791	0.00459660829649765	0.0042544202652158	0.950325019501136	0.00457106426385607	0.00421132267936097	0.838826534949205	0.00409548197891862	0.00386533066984011	0.969040181101313	0.00474196701802068	0.00420702992179499	0.880389934174496	0.00442987079224736	0.003926980618837
-1090	0.943913358174283	0.00459484444066629	0.00423149013940825	0.954465267916041	0.00457986229173774	0.00418688371302299	0.842575867051989	0.00412213107786456	0.00389197976878604	0.974600678421628	0.00479071744304617	0.00435064603876199	0.88320197415438	0.00420800748044867	0.00421170520231198
-1080	0.947148833367883	0.00441845885753133	0.00424912869772175	0.958950537032188	0.00461505440326444	0.00424455967358063	0.845481599431646	0.00411849710982648	0.0037974965997959	0.97689859903496	0.004586492689561	0.00439939646378748	0.88394004239057	0.00425484529071728	0.00389246854811276
-1070	0.949956390874588	0.00451899863991825	0.004169755185311	0.963257545452693	0.00470303468208117	0.00426411084665101	0.848005188346981	0.00395860251615087	0.00379507395443718	0.980114119347131	0.00457726963617779	0.00433088235294084	0.887135877853272	0.00423019381162853	0.003926980618837
-1060	0.953588472704823	0.0046230661339679	0.00422796242774555	0.966075214512837	0.00457399693981663	0.00429246004760307	0.851415638509705	0.004126976368582	0.00374783236994212	0.982647321934525	0.00461152669160111	0.00446659299557938	0.891032878140355	0.00420061203672204	0.00405147058823515
-1050	0.956322971094253	0.0045842613056782	0.00413095035702131	0.969076894613643	0.00453000680040825	0.00429148248894955	0.853686868533506	0.00407004420265206	0.00378174940496422	0.985964797768789	0.0047366967018017	0.00437699761985685	0.89377111129662	0.00415623937436231	0.00418828629717767
-1040	0.958556492679513	0.00452252635158095	0.00419621302278125	0.971745054703248	0.00468348350901078	0.00437261985719165	0.856080672876052	0.00397556103366193	0.00392831944916685	0.990544953530516	0.00460625637538215	0.00441125467528016	0.896287923982028	0.00417596055763331	0.00404284257055408
-1030	0.961656286655317	0.00473771676300562	0.00430380822849359	0.975425275516497	0.00463558313498834	0.00437848520911277	0.857479462160552	0.00398282896973809	0.0039331647398843	0.993815372969968	0.00476963617817028	0.00441125467528017	0.899299242385683	0.00432633458007464	0.00396642298537899
-1020	0.966259011043633	0.00486471438286281	0.00445902754165236	0.978702972178297	0.00481740904454293	0.00444300408024504	0.858726836110132	0.00408458007480438	0.00387138728323691	0.998834721749942	0.00471166269976159	0.00468926385583096	0.901830816435815	0.00419444916694986	0.00414637878272682
-1010	0.968993509433063	0.00457191431485875	0.00467598180890838	0.980767346040728	0.0047450697041825	0.00446646548792951	0.862274281099689	0.00421782556953405	0.00399373087385233	1.00124244061784	0.00475119007140387	0.00459044542672523	0.903373379049452	0.00436084665079888	0.00415377422645343
-1000	0.970235514426735	0.00467950952057107	0.00437259860591623	0.984545322719329	0.00479981298877958	0.00465415674940521	0.864444567566877	0.00413908959537561	0.00412213107786456	1.00360310309092	0.00493828629717739	0.00465237164229814	0.904140970015089	0.00425361271676284	0.00415747194831675
-990	0.975067853183628	0.00495467103026164	0.0045877890173409	0.987081224873458	0.00483500510030628	0.00459550323019405	0.866535541239583	0.00421176895613725	0.00418633117987068	1.00677940974075	0.0050239289357357	0.00456409384563036	0.90732942479543	0.00432633458007463	0.00431154369262138
-980	0.978585127829575	0.00485765895953741	0.0045313456307377	0.991531991919481	0.00503442706562421	0.00470107956477413	0.869015868630654	0.00430504080244802	0.00403976113566803	1.01183797218306	0.00512933526011514	0.00474196701802068	0.910185748869485	0.00446684801088046	0.00433373002380125
-970	0.983751451122582	0.00497407344440649	0.00466010710642624	0.996460037602222	0.00508819279156777	0.00477439646378808	0.873673692742958	0.00439346735804137	0.00417542927575642	1.01364180065087	0.00495014450867008	0.00465105406324341	0.912864936566855	0.00453956987419224	0.00424868242094509
-960	0.988615100929736	0.00500582284937077	0.00464423240394408	1.0020378722723	0.0051302278136691	0.00465415674940521	0.877545599164487	0.00449037317239025	0.00418027456647387	1.01739846950338	0.0049936246174766	0.00475646038762284	0.917522147137214	0.00464310608636497	0.00420924005440311
-950	0.992414175028028	0.00494056018361084	0.00467421795307703	1.00853576214569	0.00522993879632807	0.00465806698401928	0.881020941613605	0.00455578459707575	0.00417179530771835	1.02406479210178	0.00537440496429735	0.00479335260115565	0.923921198744981	0.00488715572934352	0.00435591635498112
-940	0.997997978991177	0.00515575059503551	0.00457896973818414	1.01323954437263	0.00514000340020429	0.00464633628017705	0.886024857920012	0.00451217698061875	0.00418148588915323	1.02905276995188	0.00528876232573905	0.00476304828289656	0.926807045548484	0.00464926895613716	0.00429428765725926
-930	1.00405144870824	0.00505521081264858	0.0045454564773885	1.01847810868649	0.00517812818769155	0.00462482998979963	0.890401482124607	0.00439952397143816	0.00394648928935726	1.03625239835816	0.00524791737504201	0.00479203502210091	0.932305653908099	0.00476636348180868	0.00424005440326403
-920	1.01130517535195	0.00523865181910895	0.00461248299897979	1.02469423165386	0.00511458687521279	0.00463949336960242	0.894850208869641	0.00452186756205363	0.00411849710982648	1.04227561689413	0.00529271506290327	0.0046905814348857	0.936261699654078	0.00453340700442006	0.0042721013260794
-910	1.01716034175069	0.00515575059503551	0.00465305168310083	1.02993279596772	0.00510872152329168	0.00458670520231238	0.899630607300689	0.00448310523631408	0.00418148588915323	1.04713811102473	0.00510430125807502	0.00472220333219953	0.940690109071218	0.00455805848350881	0.00413405304318244
-900	1.02279633079761	0.00495290717443029	0.0045031239374361	1.03513685821146	0.00505495579734812	0.00448894933696045	0.903401570165604	0.00437408619517158	0.00399978748724913	1.05335739787241	0.0051464637878268	0.0047946701802104	0.945893490136357	0.00460366371982298	0.00428319449166933
-890	1.02708594468332	0.00474477218633102	0.0045525119007139	1.03928285697138	0.00496208772526378	0.00451925365521955	0.907100430490081	0.0043425918055082	0.00401553468208082	1.0571454376548	0.00500416524991455	0.0047090275416521	0.949118848328507	0.00446438286297158	0.00428319449166934
-880	1.02997699832405	0.00485589510370606	0.00430733594015629	1.04426265575931	0.00500901054063271	0.0047147653859234	0.909955691091431	0.00428444831689889	0.00381566643998631	1.06202361725034	0.00507399693981593	0.00471956817409005	0.951141155295668	0.00438919585175093	0.00428565963957821
-870	1.03603046804111	0.00506050238014262	0.00433732148928923	1.04710332619954	0.00487215232914001	0.00450361271676324	0.912421597974415	0.00409184801088055	0.00397313838830319	1.06495679919364	0.00502524651479043	0.00475119007140388	0.953266791815895	0.00452724413464789	0.00425114756885397
-860	1.04008003054149	0.00473242519551157	0.00446784682080911	1.05012225733541	0.00486433185991186	0.00470010200612062	0.915449904672817	0.0042965615436925	0.00403007055423316	1.06845465787468	0.00492774566473945	0.00470112206732365	0.95483887715898	0.00437687011220656	0.00418458857531436
-850	1.04343031291938	0.00488764450867035	0.00445020826249561	1.05365296917812	0.0049630652839173	0.00449970248214916	0.917115473356938	0.00420207837470237	0.004126976368582	1.07148979534007	0.0049264280856847	0.00502261135668095	0.957606633044692	0.00454326759605557	0.00423019381162854
-840	1.04868013234641	0.0051769168650117	0.00470067579054729	1.05724693481605	0.00498066133968065	0.0045622662359744	0.918326796036299	0.00421298027881661	0.00407246684801078	1.0745406182704	0.00515173410404577	0.00479071744304617	0.960034877541757	0.00439042842570537	0.00422033321999305
-830	1.05185298543949	0.00504462767766048	0.00476241074464452	1.06103066183968	0.00505495579734811	0.00477830669840216	0.919480436683309	0.00428202567154016	0.00417179530771834	1.07789730776701	0.00501997619857147	0.00473669670180171	0.961429826508156	0.0044878017681059	0.00450382522951358
-820	1.0546814169797	0.00500758670520213	0.00481885413124771	1.06433711022658	0.00501780856851438	0.00493471608296524	0.921203687399781	0.00434622577354628	0.0041669500170009	1.08267353184045	0.00521366031961869	0.00491456987419202	0.962662400462594	0.00453587215232894	0.00452477898673901
-810	1.05932588943503	0.00518220843250575	0.00489469993199575	1.06869587175227	0.00534040292417575	0.00493373852431173	0.922811574051551	0.00435712767766053	0.00440315793947625	1.08668116813196	0.00524264705882305	0.00500548282896929	0.965260400653982	0.00461352431145848	0.00453587215232894
-800	1.0642104132757	0.00523688796327759	0.00497760115606919	1.07346290777443	0.00530814348860961	0.00512729513770854	0.924650188832724	0.00446009010540622	0.00444676555593325	1.08982610385192	0.00520707242434498	0.00495804998299854	0.968175770186933	0.00463324549472947	0.00461105916354961
-790	1.07021169790899	0.00555438201292054	0.00504991924515452	1.07771241274473	0.0055662189731387	0.00526219823189421	0.926229234468319	0.00472294712682757	0.0044576674600475	1.0969237767361	0.00559048792927521	0.00513592315538885	0.969947133953789	0.0047404794287655	0.00475527031621875
-780	1.0780498974909	0.00573076759605552	0.00499347585855133	1.08130062803765	0.00551734104046274	0.00515955457327468	0.927808280103915	0.00459333560013593	0.00444797687861261	1.10332344643057	0.00568271846310722	0.00517281536892166	0.971659452261749	0.00491180720843226	0.00465296667800047
-770	1.0847922103137	0.00564433866031939	0.00518220843250575	1.08590665439923	0.00551440836450218	0.00511556443386631	0.93044723308395	0.00455820724243446	0.00463452057123421	1.10746440917404	0.00555096055763291	0.00524264705882304	0.973593191040567	0.00484278306698378	0.00461722203332179
-760	1.08976023028839	0.00554732658959514	0.0052121939816387	1.09144423665417	0.00559750085005132	0.00509992349541	0.93273288361584	0.00467812818769122	0.0044576674600475	1.11231121783971	0.00555096055763292	0.00532301938116236	0.977017827656489	0.00491427235634114	0.00482429445766722
-750	1.09554233756985	0.00571312903774203	0.00509048792927556	1.09632052923172	0.00544695681740935	0.00513804828289726	0.936503846480754	0.00464178850731038	0.00445403349200942	1.11606788669222	0.00543501360081552	0.00528744474668431	0.979674873306773	0.00500425025501505	0.0046640598435904
-740	1.10139750396859	0.00568667120027177	0.00510989034342042	1.10155334320056	0.00555351071064296	0.00500119007140455	0.940310860615888	0.00485982658959538	0.00444555423325389	1.12085195349813	0.00568271846310722	0.00524132947976829	0.984929919148445	0.0050523206392381	0.00460612886773186
-730	1.10624027974224	0.00542914824889471	0.00500229513770808	1.10749344960694	0.00555937606256407	0.00503149438966365	0.943173331471282	0.0046066601496089	0.00439710132607944	1.12661636186263	0.00575255015300861	0.00520311968718075	0.988384078493815	0.00487359741584471	0.0046541992519549
-720	1.11246074172736	0.00546618922135306	0.00501816984019023	1.11277801668097	0.00552711662699793	0.00493471608296524	0.946302581726298	0.00461271676300572	0.00430382947976866	1.1305612562944	0.00539943896633747	0.00499230703842186	0.992960101558192	0.0050954607276434	0.00455189561373663
-710	1.1192134915669	0.00546442536552171	0.00472360591635482	1.11846510790644	0.00546064263855862	0.00493080584835117	0.948573811750099	0.00451459962597747	0.00426991244474656	1.13652173297062	0.00552724413464754	0.00504105746344735	0.995373584690534	0.00474417715062881	0.0043719398163888
-700	1.12712475026609	0.00566021336280153	0.00494585175110489	1.12393368602113	0.00536679700782077	0.00485553383203018	0.95093877507647	0.00441648248894923	0.00426748979938784	1.1420900730234	0.00554832539952343	0.0049264280856847	1.00025959641411	0.00487359741584471	0.00433003230193794
-690	1.12968181937071	0.00523159639578354	0.00471655049302943	1.12935051103063	0.00528174940496459	0.0048359826589598	0.953065800019395	0.00444676555593325	0.00421298027881662	1.14537617792779	0.00523210642638509	0.00495014450867009	1.0023926136167	0.00454450017001	0.00428812478748708
-680	1.13615276975791	0.00524923495409704	0.00497583730023783	1.13522161329676	0.00545770996259806	0.00497284087045249	0.954356435493238	0.00428929360761633	0.00409184801088055	1.15048963949739	0.00540734444066592	0.00513460557633411	1.00486514220794	0.00453340700442007	0.00445698741924497
-670	1.13998315490647	0.00524923495409705	0.0049705457327438	1.13940211412681	0.00530325569534202	0.00494742434546099	0.957312639651202	0.00443344100646028	0.00418390853451195	1.15367378887968	0.00521629547772819	0.00516886263175744	1.00571392067956	0.00469980448826908	0.00443110336620179
-660	1.14252978699433	0.00524217953077165	0.00477123002380127	1.14527896673797	0.00548312648758956	0.00489561373682447	0.958754690459964	0.00438256545392711	0.00419602176130557	1.15656775716064	0.0053730873852426	0.00515436926215526	1.00784693788214	0.00466159469568153	0.00436454437266218
-650	1.14631842407587	0.00509225178510692	0.00504462767766047	1.14948821929312	0.00548508160489661	0.00512240734444095	0.961588320299183	0.00447583730023791	0.00429413889833377	1.15908527428309	0.00528480958857483	0.00524396463787779	1.01034160852047	0.00458024481468868	0.00453340700442006
-640	1.15156824350291	0.00537976028561692	0.00527569279156729	1.15296142768563	0.0054039442366545	0.00517030771846339	0.963708134988065	0.00455336195171703	0.00435712767766053	1.16214393994589	0.00548376402584102	0.0053849455967353	1.01290270530005	0.00480334070044179	0.00471089765385901
-630	1.15620227894148	0.00563199166949994	0.00545736994219632	1.15673365401921	0.00558870282216965	0.00547041822509382	0.966065888060392	0.00454851666099958	0.00456910914654871	1.164622243406	0.00552987929275703	0.00541393233593964	1.013493159889	0.00469487419245133	0.0048033407004418
-620	1.15939600606807	0.00566021336280153	0.00540269041142447	1.15879802788164	0.00557403944236686	0.00537168480108836	0.966419190508539	0.00451581094865682	0.00440921455287306	1.16914750004045	0.0055931230873847	0.00553251445086651	1.01508738727917	0.00479471268276074	0.00488345800748021
-610	1.16406135255691	0.0058718760625635	0.00557907599455944	1.16312228733721	0.00574902244134681	0.0054850816048966	0.969130246029013	0.00473263770826247	0.00470114331859908	1.17051997822247	0.00568930635838094	0.00562606256375327	1.01700636469326	0.00507204182250909	0.00485757395443703
-600	1.16719245758297	0.00589127847670834	0.00547148078884711	1.16890138408301	0.00600807548452942	0.00565810948656952	0.970990491572317	0.00483438881332879	0.00490949081944918	1.1748491665452	0.00600420775246453	0.0057433270996254	1.02064504109768	0.00510655389323333	0.00489208602516127
-590	1.1724214029765	0.00596183270996233	0.00565139408364478	1.17355916354978	0.00592987079224788	0.00559945596735836	0.973333824136556	0.00488041907514451	0.0048246982318939	1.17923325399521	0.00596599795987698	0.00581184121047203	1.02470441639672	0.00533951037062196	0.00506094865691915
-580	1.17809914009043	0.00600416524991473	0.00558965912954754	1.17788917335037	0.0059816814008844	0.00566006460387655	0.97638376159709	0.00492160404624277	0.00477987929275755	1.18356244231794	0.00597917375042441	0.00557862971778251	1.02803310414194	0.00524706732403917	0.00496357531451862
-570	1.18464314959491	0.00624757735464099	0.00560024226453564	1.18209842590552	0.00588881332880007	0.00558870282216965	0.978193535362087	0.00489132097925876	0.00480531706902411	1.18996995474487	0.0062361016660993	0.00577626657599398	1.03227699650003	0.00536909214552844	0.00497590105406299
-560	1.18901625961464	0.00605884478068657	0.00566021336280152	1.18634793087582	0.00591520741244509	0.00556035362121759	0.979859104046208	0.00489132097925876	0.0048343888133288	1.19283255209595	0.00598971438286235	0.00554305508330446	1.03420335459649	0.00511641448486882	0.00494385413124762
-550	1.19408864975687	0.00584189051343055	0.00552263260795625	1.1886480688841	0.00574413464807921	0.00545770996259806	0.981474200952023	0.00484407939476368	0.00459333560013593	1.19613434246528	0.005914612376742	0.00561683951037007	1.03719253095306	0.00506711152669134	0.00471089765385902
-540	1.19954720951897	0.00593713872832344	0.00535683015980937	1.19325409524568	0.00588979088745359	0.00540296667800098	0.983817533516262	0.00477140003400202	0.00449400714042833	1.20034588980098	0.00595809248554852	0.00544687181230822	1.04005623570948	0.00511518191091438	0.00462091975518511
-530	1.20261569244452	0.00566550493029558	0.00527392893573594	1.19648578914732	0.00567081774906527	0.00550267766065995	0.985302845849288	0.00462846395783741	0.00442375042502538	1.20185169443497	0.00563133287997225	0.00548376402584102	1.0434808723254	0.00492536552193107	0.00479224753485186
-520	1.20595553780565	0.00561964467868049	0.0051592783066982	1.19758985539129	0.00554471268276128	0.00536679700782077	0.987004465803628	0.00455336195171702	0.00441163719823178	1.20271439500653	0.00551011560693588	0.00523474158449459	1.04457321331496	0.00499685481128843	0.00460859401564074
-510	1.20984854505473	0.00552968803128165	0.00528803978238674	1.19944721683298	0.00548801428085716	0.00524069194151678	0.987437081046257	0.00440558058483496	0.00439710132607944	1.20579658886673	0.00548771676300525	0.00535991159469517	1.04741477602429	0.00480950357021399	0.00456545392723544
-500	1.2131570793656	0.0055984784087043	0.00526863736824189	1.20063178790724	0.00543620367222064	0.00534333560013631	0.988093214164244	0.00442011645698731	0.00433774651479076	1.20794549756316	0.00554832539952343	0.00532565453927186	1.0487875829436	0.00466159469568153	0.00444835940156391
-490	1.21338669373418	0.00527922050322999	0.00537799642978558	1.20283992039519	0.00555644338660351	0.00544402414144879	0.988958444649501	0.0044915844950696	0.00433290122407332	1.20967874143874	0.00540866201972067	0.00542579054743233	1.04951088981507	0.00462091975518511	0.00457531451887093
-480	1.21500443133098	0.00542562053723201	0.00535859401564073	1.20351846110763	0.00543131587895304	0.00518106086365211	0.989254065065298	0.00436076164569861	0.00441648248894922	1.21120023153767	0.0055443726623592	0.00543369602176079	1.05035228760433	0.00466159469568153	0.00473061883713001
-470	1.21823990652458	0.00557202057123405	0.00562670010200589	1.20635338120284	0.00554960047602888	0.00532671710302648	0.989931828945416	0.00442132777966667	0.00455820724243447	1.21393734516925	0.00557994729683727	0.00540602686161119	1.05051466261629	0.00471213022781346	0.00472322339340339
-460	1.22106833806479	0.00574664229853767	0.00559847840870429	1.2114251855111	0.00579790037402277	0.00556328629717814	0.990169767328862	0.0046006035362121	0.00457758840530426	1.21583528642668	0.00552724413464754	0.00571829309758529	1.05286910028973	0.00489701632097901	0.00476759605576312
-450	1.22603635803948	0.0058648206392381	0.00566903264195829	1.21367932075921	0.00581354131247908	0.00555546582794999	0.992138166682823	0.00466480363821825	0.0046660149608976	1.21847044453617	0.00582238184290999	0.00571038762325682	1.05482498111564	0.00482922475348498	0.00489085345120684
-440	1.23262211561097	0.00621053638218265	0.00587363991839484	1.21933190991456	0.0059816814008844	0.00592400544032676	0.995346729732321	0.00497369092145531	0.00477745664739882	1.22166243665093	0.00595413974838429	0.00583819279156691	1.0581831915903	0.00511764705882326	0.00501534342060497
-430	1.23934355440026	0.00654037742264505	0.00591950017000994	1.22465097905871	0.00631307378442744	0.00597679360761681	0.998959067008271	0.0050548495409725	0.0048465020401224	1.22741900228296	0.00625323019381096	0.0061069789187345	1.06220566347754	0.00537895273716393	0.00523350901054035
-420	1.24892473578002	0.00672029071744272	0.00605884478068657	1.23091310478625	0.00648610166610035	0.00603446956817444	1.00513825472382	0.00537342740564446	0.00498701547092828	1.23213248449666	0.00636258925535465	0.00590011900713982	1.06641265242382	0.0055872577354638	0.00512750765045875
-410	1.26059332051049	0.00703072934376027	0.0061664399863989	1.23937186231171	0.00663273546412825	0.0059513770826253	1.01050989398646	0.00541824634478082	0.00499549472968381	1.23978699138612	0.00666958517510978	0.00607403944236591	1.07245743127822	0.00565504930295783	0.00537525501530061
-400	1.27268982292785	0.00708364501870076	0.00612410744644651	1.24899793987636	0.00678718973138429	0.00593378102686196	1.01787877361924	0.0055963107786469	0.00494461917715065	1.24394363959454	0.0064258330499823	0.00592383543012521	1.07702607366023	0.00570928255695308	0.00526185821149241
-390	1.28253192972645	0.00702014620877217	0.00603591465487902	1.25813523811425	0.00672071574294499	0.00594942196531826	1.0254423301112	0.0055405899353963	0.00495915504930299	1.25279024181924	0.00661556443386531	0.00595677490649378	1.08597146068285	0.00596319279156712	0.00527664909894564
-380	1.2903388182581	0.00672029071744272	0.00606060863651792	1.26628922735361	0.00652520401224112	0.00576661849711016	1.03106632826538	0.00533224243454621	0.00486830584835089	1.26002908388786	0.00645877252635088	0.0059422815368916	1.09194981339599	0.00566984019041109	0.00522241584495042
-370	1.29659059129348	0.00642925450527001	0.00594772186331154	1.27411544692678	0.00636488439306396	0.00587806018361135	1.03494544494095	0.00529832539952407	0.00479562648758925	1.26531508557177	0.00642978578714654	0.00572883373002323	1.09621584780117	0.00557862971778274	0.00506957667460021
-360	1.2994398968672	0.00618937011220645	0.00576604471268252	1.27708262495746	0.00608530261815744	0.00574217953077217	1.03769976198568	0.00517477048622926	0.00457758840530425	1.27001288232053	0.00620447976878547	0.00555754845290663	1.09912383665176	0.00528650969058114	0.00494262155729319
-350	1.30198652895506	0.00586658449506944	0.00576251700101982	1.28035457127424	0.00599829989799423	0.00551245324719515	1.04080017122452	0.00492281536892216	0.00460302618157083	1.27362053925614	0.00578021931315821	0.00556677150628983	1.10177350161968	0.00530869602176102	0.00476389833389981
-340	1.30257100189326	0.00575546157769441	0.00555085430125785	1.28435681140865	0.00585264365861985	0.00547628357701493	1.04219896050902	0.00474111696701798	0.00443465232913965	1.27762817554765	0.00597653859231492	0.00553119687181177	1.10408365519896	0.00504985549132922	0.00469733934036021
-330	1.30319722289848	0.00561258925535508	0.00539387113226772	1.28777826669597	0.00577541652499183	0.00546357531451918	1.04445577002474	0.00462967528051677	0.00441769381162858	1.28083585312735	0.00580525331519833	0.00550879802788114	1.10596572920124	0.00498945936756179	0.0047934801088063
-320	1.30502370083035	0.0058154326759603	0.00527216507990459	1.29051543092582	0.00574217953077217	0.00546553043182622	1.04684957436728	0.004610294117647	0.00443344100646027	1.28314945920562	0.00565109656579339	0.00539153349200901	1.1072130645204	0.00482799217953054	0.00460859401564073
-310	1.30900020421345	0.00562846395783724	0.00547853621217252	1.29294207652456	0.00573729173750458	0.00561118667120059	1.04894775829403	0.00460908279496763	0.00448189391363471	1.28789431234919	0.00573937436246117	0.00559180550832996	1.11096245116025	0.00492783066983995	0.00469980448826907
-300	1.31227742747406	0.00572723988439282	0.00549970248214871	1.29781836910211	0.00585557633458041	0.00559847840870483	1.0517885983873	0.00473869432165927	0.0045109656579394	1.29068632510805	0.00579998299897935	0.00565504930295762	1.11474136052954	0.00493645868752101	0.00474540972458325
-290	1.31858138559321	0.00604649778986712	0.0058683483509008	1.30405749344957	0.00615764195851787	0.00579496769806222	1.0552278895662	0.00485740394423666	0.00459939221353275	1.29463906227228	0.00594359911594635	0.00576309078544655	1.118564553993	0.00512874022441319	0.00512011220673214
-280	1.32401907132181	0.00633753400203983	0.00615585685141081	1.30892803568211	0.00626517341040499	0.00572165079904827	1.05772263746536	0.00488526436586195	0.00475201887113224	1.3016269369019	0.00613464807888408	0.0058197466848005	1.11990783818287	0.00506957667460022	0.00503136688201266
-270	1.33241043279166	0.00694077269636143	0.00620700867051994	1.31862886773203	0.00665521931315918	0.00610876402584191	1.06362783552724	0.00522806868412113	0.00491070214212854	1.31088136121498	0.00651674600475958	0.00601738354301196	1.12674235004999	0.0054911169670177	0.00520392723563386
-260	1.34472611256085	0.00749815113906795	0.00654390513430775	1.32966377982676	0.00705895103706265	0.00626419585175148	1.0697926027347	0.0055466465487931	0.0051517553553214	1.32062987767358	0.00688566814008764	0.00625850051002995	1.13359900396419	0.00579186501190036	0.00535676640598406
-250	1.3638362902366	0.0081595970758241	0.00662151479088713	1.34513795827746	0.00758781026861659	0.00656332879972838	1.07880542028947	0.00598635668140117	0.00537463872832383	1.33425270397173	0.00738634818089	0.0066550918055076	1.14246320348084	0.00603098435906116	0.00563409554573241
-240	1.38825890943991	0.00876459962597705	0.00705189561373647	1.3643441106466	0.00813426555593387	0.00676959367562094	1.09009667812208	0.00630008925535568	0.0054872917375044	1.3511537924418	0.00781719653179098	0.00639816388983269	1.15322423836449	0.0064438966337976	0.00587814518871096
-230	1.41649103975826	0.00939076844610621	0.0071242137028218	1.38717873072381	0.00851453587215288	0.0067823019381167	1.10391152487003	0.00650480278816768	0.00545458602516167	1.37192919075141	0.00827307888473209	0.00657998979938725	1.16814797810025	0.00710578884733033	0.00575365521931281
-220	1.4486579253927	0.00962536127167573	0.00696370282216899	1.41114041842507	0.0087794542672566	0.00665521931315919	1.12244187776263	0.00696995069704235	0.00557208432505968	1.39726905935781	0.00866308228493603	0.00686853961237598	1.18653325786374	0.00714399863991788	0.00610000850050964
