Distance from Center (cmd=annotatePeaks.pl /data/mm9/External/GSE41740-CTCF-Lymphocyte-Subsets/Rag-KO-Thymocyte-DP-CTCF/peaks-mm10.txt mm10 -size 4000 -hist 10 -d ../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-No-Peptide-24h-MNase-Combined ../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-1uM-PCC-24h-MNase-Combined)	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-No-Peptide-24h-MNase-Combined Coverage	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-No-Peptide-24h-MNase-Combined + Tags	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-No-Peptide-24h-MNase-Combined - Tags	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-1uM-PCC-24h-MNase-Combined Coverage	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-1uM-PCC-24h-MNase-Combined + Tags	../tag-dirs/h3k27ac/AND-CD4TCell-H3K27Ac-1uM-PCC-24h-MNase-Combined - Tags
330	0.98226879131044	0.00374560098605951	0.00428425705542376	1.14658403894481	0.00456026861611726	0.00512925025501523
340	0.979357107463068	0.00388885583135025	0.00421374532471991	1.1425102731774	0.00466452737164252	0.00507875722543351
350	0.978216924722835	0.00383307123427442	0.00447928000680089	1.13925468150043	0.00465657939476391	0.00534852091125446
360	0.97678013119815	0.00415394423665462	0.00479078119687233	1.13726483649998	0.00484312308738536	0.00542098775926529
370	0.973683405760478	0.0043735124107451	0.00491216848010936	1.13402634950783	0.00499273206392385	0.00563885583134947
380	0.971100987095846	0.00459843590615486	0.00515895953757285	1.13071374221481	0.00523070384223038	0.00570010200611993
390	0.967987934459029	0.00492823444406719	0.00542137028221757	1.12720443104638	0.0054696106766403	0.00602643658619452
400	0.962325117555869	0.0050157046922821	0.00549589850391088	1.11954153224806	0.00542005270316191	0.00623495409724504
410	0.956833736243722	0.00510629887793326	0.00534505695341783	1.11059008052681	0.005586492689561	0.00611807208432437
420	0.951788631708181	0.00504560523631475	0.00528614841890574	1.10252807241608	0.00558275246514752	0.00599090445426666
430	0.947293209543827	0.00485816899013995	0.00500677915674997	1.09545243446317	0.00551870112206699	0.00584597075824498
440	0.943878103722844	0.0047550790547438	0.00475775671540343	1.08782944659609	0.00521013260795632	0.00544436416184945
450	0.94076232988617	0.0043467358041487	0.00446901564093892	1.08152066867918	0.00496047262835774	0.0053695596735802
460	0.938958174380742	0.00423159639578417	0.00432263685821193	1.07570792662197	0.00479403264195865	0.00518348350901045
470	0.937793500841793	0.00399953247194872	0.00410574634478109	1.07005767907053	0.00453548962937806	0.00490156409384571
480	0.936470997711117	0.00393526861611735	0.00405397823869471	1.06619487108254	0.00453829479768815	0.00480244814688895
490	0.934606975808827	0.00379246004760322	0.00396784682080963	1.06260573805163	0.00443450357021457	0.00478561713702837
500	0.933953887843062	0.00378353451207109	0.00396383032982018	1.05986043613839	0.00448312648758959	0.00467761815708966
510	0.933341617875156	0.00377951802108163	0.00404505270316258	1.05837517934006	0.00453548962937808	0.00478701972118342
520	0.933798779451192	0.00394597925875592	0.0042391831009865	1.05646800698289	0.00443497109826627	0.00495252465147914
530	0.932508930718805	0.00396650799047982	0.00428336450187055	1.05303281611534	0.00452380142808599	0.00490764195851756
540	0.931725225159886	0.00424453842230577	0.00453640343420654	1.05173000928839	0.00475522781366898	0.00511756205372317
550	0.930653072416087	0.00446366031961965	0.0047211620197217	1.04802969580617	0.004901096565794	0.00544202652159098
560	0.928960486104811	0.00467831944916746	0.00491484614076899	1.04420964953022	0.00512036722203326	0.00553225943556579
570	0.925926348263858	0.00476980618837183	0.00498535787147285	1.03923218624828	0.00508015980958852	0.00537049472968354
580	0.922451376046013	0.00484656579394818	0.00502150629037799	1.03658951244395	0.00528493709622557	0.00546914314858861
590	0.918530127051561	0.00474615351921167	0.00489387113226848	1.03248723886851	0.00533028731723879	0.00541163719823163
600	0.916652499149984	0.00481130992859625	0.00475195511730756	1.02853320589482	0.00520358721523275	0.00525782046922798
610	0.914486424063528	0.00457567579054794	0.00456094865691991	1.02485854943983	0.00501657599455965	0.00501751105066303
620	0.913759863701614	0.00447124702482197	0.00439984274056489	1.02420001907435	0.00500816048962937	0.00499693981638898
630	0.913808845299046	0.0042659597075829	0.00423338150289061	1.02233275764842	0.004756630397824	0.00478047432845984
640	0.914480981663813	0.00418875382522994	0.0041124404964302	1.02156874839323	0.00466172220333241	0.0045972033322002
650	0.91440206686795	0.0039517808568518	0.00391027711662737	1.02110692190315	0.00442234784087082	0.00457289187351269
660	0.914832016445412	0.0038178978238698	0.00393080584835128	1.01917694329956	0.00435642638558355	0.00445320469228189
670	0.915172166427582	0.00383708772526388	0.00390179785787185	1.01743511622896	0.0043578289697386	0.00446676300578069
680	0.91401021408849	0.00369918820129242	0.00391563243794666	1.01728972640801	0.00440317919075183	0.00458738524311484
690	0.914168043680217	0.00390938456307416	0.00407406069364203	1.01581587273288	0.00444525671540328	0.00465237164229876
700	0.912665941358956	0.00390358296497828	0.00413029156749447	1.0140882995663	0.0044232828969742	0.00474026691601514
710	0.910793755857094	0.00400042502550193	0.0043400416524996	1.01195591552569	0.00450510030601869	0.00479637028221705
720	0.908322906386614	0.00416956392383586	0.00449445341720551	1.0096382307329	0.00458130737844298	0.00492914824889495
730	0.904004362212988	0.00429809163549858	0.00466359231553944	1.00734050140573	0.00480057803468217	0.00520685991159454
740	0.900477687197853	0.00451141193471657	0.00452569279156798	1.00320686924145	0.00482909724583485	0.00503527711662695
750	0.898017722526802	0.00451096565793996	0.004714021591296	1.00065542042282	0.00489501870112213	0.00509418565113899
760	0.89633057861524	0.00462298112886825	0.00474927745664793	0.996889538982126	0.00487725263515817	0.00518254845290704
770	0.893476039964872	0.0045935268616122	0.00466894763685872	0.99330325673202	0.00499927745664738	0.00496094015640939
780	0.892150815634339	0.00456987419245205	0.00451765980958906	0.991886418672956	0.00495532981978921	0.00499319959197551
790	0.891794338453025	0.00450070129207801	0.00447035447126875	0.98925799877264	0.00479356511390696	0.0048931485889154
800	0.89161473926244	0.00433691771506336	0.00434450442026566	0.987407842031529	0.00469631927915694	0.00467247534852113
810	0.891802502052598	0.00427176130567879	0.00413743199592017	0.986310291422395	0.00454858041482519	0.00458551513090812
820	0.892109997636479	0.00407272186331221	0.00404862291737545	0.985631805591293	0.00442141278476746	0.00447517851071098
830	0.893451549166156	0.00404058993539653	0.00394017766066003	0.98521274081326	0.00439897143828669	0.00435595885753187
840	0.893963134739339	0.00383574889493407	0.00390849200952095	0.983844366027847	0.00418577864671921	0.00442001020061242
850	0.893525021562305	0.00374203077184667	0.00385672390343458	0.981891581177829	0.00418671370282258	0.00441814008840568
860	0.894458393113378	0.00388037657259474	0.00382280686841248	0.979596702631457	0.0041862461747709	0.00444525671540329
870	0.894006673937057	0.00381477388643355	0.00394419415164949	0.977008193662383	0.00427227133628059	0.00454624277456677
880	0.893320931573003	0.00393973138388342	0.00403032556953458	0.974570776075864	0.00430406324379505	0.00449621727303672
890	0.891930398445894	0.00387278986739242	0.00407049047942918	0.972404182665625	0.00435081604896337	0.00478795477728675
900	0.889856844154587	0.00405040802448188	0.00427667035022146	0.967803022449671	0.00438494559673621	0.00480618837130239
910	0.886664876721907	0.00417268786127211	0.00438556188371349	0.964097007405842	0.00460328119687206	0.00486930465827957
920	0.883157250105774	0.00420437351241119	0.00457344440666489	0.959937718214344	0.00465190411424708	0.0049473818429106
930	0.879540775495346	0.00433781026861657	0.0044797262835775	0.95633433127942	0.00463320299217977	0.00485855151309087
940	0.875056238130421	0.00426595970758291	0.00459263430805898	0.951972636650913	0.00465096905814371	0.00491231723903438
950	0.872335038273064	0.00443599115947004	0.00444714807888522	0.948300830976719	0.00462759265555958	0.00477252635158123
960	0.870898244748379	0.00440921455287364	0.0044328672220338	0.946005952430348	0.00467294287657282	0.00478935736144181
970	0.869276409633394	0.00429496769806233	0.00439225603536259	0.943970494937045	0.00464535872152352	0.00466265725943577
980	0.868661418465631	0.00434450442026568	0.00423561288677365	0.943736730911203	0.00468322849370983	0.00457335940156438
990	0.869039665245804	0.00418964637878316	0.00412672135328162	0.943237844270688	0.00445834750085041	0.00449013940836484
1000	0.869602953616277	0.00412672135328163	0.00402273886433226	0.942650583425281	0.00442702312138767	0.00437232233934078
1010	0.870977159544243	0.00404371387283278	0.00392277286637237	0.943582788747844	0.00434941346480832	0.00425170010200654
1020	0.872906490243109	0.00399953247194871	0.00393973138388342	0.944266976140551	0.00420821999320001	0.00426853111186714
1030	0.873295621822711	0.00386207922475386	0.00386877337640297	0.943731029349597	0.0041390258415509	0.00426899863991882
1040	0.873913334190331	0.00386788082284975	0.00382994729683819	0.942921407601561	0.00417829819789228	0.00425263515810991
1050	0.875124268126855	0.00388707072424383	0.00390759945596775	0.942197309277612	0.00424001190071445	0.00428956987419288
1060	0.873799043796322	0.00378933611016698	0.00399373087385283	0.939942341662482	0.00417970078204734	0.00435034852091168
1070	0.871646574709152	0.00375318769126184	0.00397945001700143	0.938616728589112	0.00418297347840912	0.004369049642979
1080	0.870119981589175	0.00398212767766106	0.00408566388983381	0.936013965716023	0.00419045392723605	0.00443169840190449
1090	0.867913088504858	0.00398837555253356	0.00419098520911298	0.93188888589416	0.00412733764025882	0.00454998299898022
1100	0.864767381469753	0.00400979683781067	0.00414100221013304	0.928419485656976	0.00435689391363525	0.00454951547092855
1110	0.864057148306983	0.00415751445086749	0.0042186543692626	0.926153114918634	0.00443216592995618	0.00456354131247903
1120	0.861768619226945	0.0041517128527716	0.00430076929615823	0.924391332382413	0.00452707412444778	0.00455559333560042
1130	0.8591998065616	0.00414010965657982	0.00432219058143535	0.921757210920491	0.00442421795307757	0.00462478748724948
1140	0.85715074306901	0.00419143148588959	0.00426194321659345	0.91941386910047	0.00444993199592012	0.00452567154029273
1150	0.856541194300962	0.00422847245834795	0.00428559588575359	0.917843088878047	0.00443076334580112	0.00450556783407037
1160	0.855251345568575	0.00419544797687905	0.00414725008500553	0.917016362445192	0.004504632777967	0.004436841210473
1170	0.855757488742043	0.00421686926215617	0.0041454649778991	0.916181083669929	0.00436110166610039	0.00440458177490689
1180	0.857036452675001	0.00420303468208136	0.00407361441686543	0.916483266435042	0.00437045222713405	0.00434520571234318
1190	0.856816035486555	0.00406379632778008	0.0039848053383207	0.916292264121244	0.00431014110846694	0.00434240054403308
1200	0.858315416607959	0.00405353196191813	0.00394687181230912	0.916768344515336	0.00428723223393446	0.00422972628357743
1210	0.859863779326795	0.0039919457667464	0.00397275586535231	0.917364157703151	0.00418671370282258	0.00415959707582496
1220	0.860171274910677	0.00394196276776646	0.00386698826929654	0.917634981879431	0.00426151819109188	0.00408713022781407
1230	0.860895114072734	0.00388974838490349	0.00382191431485926	0.917518099866511	0.00411798707922516	0.00425871302278179
1240	0.862933292765895	0.00393035957157468	0.00385583134988138	0.917107587430887	0.00410209112546793	0.00421149268956179
1250	0.863080237558192	0.0039044755185315	0.00398391278476748	0.916922286678695	0.00419092145528773	0.00434847840870495
1260	0.861937333618102	0.00387189731383922	0.00387368242094564	0.915571016578099	0.00405814348860972	0.00420915504930338
1270	0.860870623274018	0.00385583134988138	0.00409949846990862	0.914268209751153	0.00416801258075526	0.00431762155729387
1280	0.857948054627216	0.00392098775926595	0.00408030856851453	0.911890658561496	0.00426105066304021	0.00444619177150666
1290	0.856045935926923	0.00394954947296877	0.00416554743284641	0.908643619226941	0.0043138813328804	0.00432650459027585
1300	0.853101597681263	0.00395624362461787	0.00415706817409088	0.905664553287862	0.00418811628697763	0.0044532046922819
1310	0.85100355259124	0.00399373087385283	0.00416599370962301	0.902702592033601	0.00420260965657981	0.00445273716423022
1320	0.849027961494799	0.00401649098945978	0.00422311713702867	0.899900274504306	0.00422598605916397	0.00450556783407037
1330	0.845708097668823	0.00402586280176851	0.00410485379122789	0.897257600699975	0.00429658279496813	0.00435689391363526
1340	0.844924392109904	0.00406067239034384	0.00427622407344486	0.894783122963018	0.00426759605576377	0.00443543862631796
1350	0.842235846650835	0.00405620962257777	0.00410039102346183	0.893163879466945	0.00420307718463149	0.00434941346480832
1360	0.84180861827323	0.00406201122067365	0.0040388048282901	0.891881028105619	0.00428021931315921	0.0042862971778311
1370	0.840918785919874	0.00402943301598136	0.00407584580074846	0.891008689179918	0.00428629717783109	0.00426385583135031
1380	0.840695647531571	0.00398748299898034	0.00396427660659679	0.890082185418961	0.00416614246854853	0.00428162189731427
1390	0.839694245984064	0.0038776989119351	0.0039785574634482	0.88863969033267	0.00415398673920477	0.00417035022101367
1400	0.839446616797044	0.00385404624277495	0.00392678935736184	0.889004590275447	0.00420962257735505	0.0041918565113911
1410	0.83914184241302	0.00393526861611736	0.0039241116967022	0.888756572345591	0.00408946786807249	0.00420120707242476
1420	0.837789406083914	0.00379156749405002	0.00391250850051042	0.887892785762298	0.00407216933016021	0.00417175280516872
1430	0.837623412892615	0.00385984784087083	0.00382191431485928	0.887373943656162	0.00407263685821189	0.00419840190411467
1440	0.836962161327277	0.00383574889493407	0.00385672390343458	0.886895012481267	0.00409648078884773	0.00404785787147269
1450	0.836589356946819	0.00385181485889191	0.00388662444746724	0.885361292409283	0.00401559843590655	0.00412640258415546
1460	0.835881844983906	0.00381879037742302	0.00390938456307418	0.884146859787228	0.00409788337300278	0.00409227303638259
1470	0.835011061029552	0.00390893828629757	0.0039508883032986	0.88248485457911	0.00406842910574675	0.00414323359401606
1480	0.833914417487037	0.0038379802788171	0.00396338405304358	0.88086846186384	0.00399689731383923	0.00421990819449209
1490	0.83275790754766	0.00398525161509731	0.0039513345800752	0.879220710559737	0.00412453247194873	0.00415118157089467
1500	0.831764669599724	0.00392455797347881	0.00404683781026903	0.877310687421764	0.00403196191771546	0.00419512920775289
1510	0.831356489621121	0.0039914994899698	0.00408120112206775	0.875451978338243	0.00406235124107487	0.00429518021081307
1520	0.829666624509702	0.00401470588235335	0.00397677235634179	0.873593269254722	0.00417455797347883	0.00420447976878655
1530	0.828197176586729	0.00387234359061582	0.00403701972118369	0.873162801353478	0.0041530516831014	0.00419559673580457
1540	0.82707332104564	0.0039111696701806	0.00403478833730065	0.871731709390399	0.00413902584155091	0.00416240224413506
1550	0.825584824723666	0.00391250850051042	0.00396115266916055	0.871007611066451	0.00408619517171071	0.00416941516491031
1560	0.825884156707975	0.0039517808568518	0.00394017766066004	0.870340528358561	0.00412733764025883	0.00416380482829011
1570	0.826526359874312	0.0039709707582459	0.00385226113566852	0.869633534719431	0.0041086365181915	0.0041310778646723
1580	0.82737265302995	0.00392723563413845	0.00384333560013639	0.869730461266731	0.00413014280856893	0.00415632437946318
1590	0.827514155422532	0.00387457497449885	0.00389912019721222	0.869482443336875	0.00412967528051724	0.0041390258415509
1600	0.828202618986444	0.00398168140088445	0.00380852601156107	0.869525205048919	0.0040558058483513	0.00416053213192833
1610	0.828602635365475	0.00385092230533869	0.00379290632437984	0.868669970808035	0.00401840360421665	0.00405346820809289
1620	0.829288377729529	0.00385672390343459	0.00385404624277494	0.868039948250584	0.00403149438966378	0.00405393573614457
1630	0.828997209344792	0.0038370877252639	0.0039049217953081	0.868652866123217	0.00408759775586575	0.00404645528731764
1640	0.828518278169897	0.00390581434886132	0.00389019466168008	0.867848945936787	0.00403289697381883	0.00404271506290418
1650	0.827916893001421	0.00382191431485927	0.00377773291397521	0.868410549754967	0.00402027371642338	0.00404037742264576
1660	0.82842303617489	0.00395892128527751	0.0038643106086369	0.867341506953862	0.00401419585175151	0.00414884393063625
1670	0.827878796203418	0.00389153349200991	0.00393035957157468	0.866432107877722	0.00400624787487289	0.00402681910914695
1680	0.82566373951953	0.00379558398503947	0.00394553298197931	0.865388722103844	0.00396136518191131	0.004075442026522
1690	0.824082722402405	0.00387234359061582	0.00387011220673279	0.863247785720832	0.00397118327099665	0.00411003910234655
1700	0.824999766754335	0.00401470588235335	0.00394017766066003	0.862537941300899	0.00398614416865051	0.00417923325399566
1710	0.824572538376729	0.00385895528731762	0.00401604471268317	0.861260791501179	0.00408432505950398	0.00415118157089466
1720	0.82407728000269	0.00394865691941556	0.00391786382182971	0.859729922209997	0.00404178000680081	0.00411377932676002
1730	0.823358883240348	0.00383128612716801	0.00392411169670219	0.858683685655316	0.00405814348860972	0.00407964977898715
1740	0.823241871646482	0.00397498724923536	0.00396249149949037	0.859079944186926	0.00416240224413506	0.00414557123427447
1750	0.823296295643629	0.00396516916015001	0.00396650799047983	0.858284576342904	0.00415632437946318	0.00418531111866753
1760	0.822822806868449	0.00386475688541351	0.00381522016321017	0.856377403985733	0.0039534172050327	0.00414977898673962
1770	0.822210536900543	0.00382280686841248	0.00384110421625335	0.854840833132945	0.00409741584495111	0.00407964977898715
1780	0.821633642530784	0.00382146803808267	0.00385627762665798	0.855160120582875	0.00400905304318299	0.00402541652499191
1790	0.821856780919087	0.00390715317919114	0.00388796327779705	0.854276378533962	0.00396417035022141	0.00404458517511091
1800	0.82122546255218	0.00386877337640296	0.00373444406664436	0.853492413813152	0.0039725858551517	0.00405720843250635
1810	0.821813241721369	0.00385806273376441	0.00386475688541351	0.852862391255701	0.00399035192111566	0.00406749404964338
1820	0.82050434458998	0.00379022866372019	0.00379112121727341	0.85186461797467	0.003981001360082	0.00398053383203032
1830	0.820221339804815	0.00387680635838188	0.00385270741244513	0.850718604091886	0.00386785957157468	0.00399829989799427
1840	0.819116532662728	0.00382503825229551	0.00384913719823228	0.850048670603194	0.00394827439646418	0.00399549472968418
1850	0.819244429056024	0.00389064093845669	0.00375452652159166	0.849581142551511	0.00394126147568893	0.00395154709282596
1860	0.81999003781694	0.00390224413464847	0.00390135158109525	0.84973508471487	0.00396323529411805	0.00402635158109527
1870	0.818158670312939	0.00381432760965696	0.00387011220673279	0.848837088761942	0.00392910574634517	0.00407123427405685
1880	0.817238904761152	0.00384735209112584	0.00389867392043561	0.84823557401252	0.00404552023121428	0.00397118327099666
1890	0.817222577562008	0.00395847500850091	0.00391831009860631	0.847226397608277	0.00398707922475388	0.00402494899694022
1900	0.816651125591963	0.00388439306358421	0.00391206222373381	0.846818735953456	0.00401372832369982	0.00405393573614457
1910	0.815576251648306	0.00388840955457366	0.00393303723223432	0.845088312006068	0.00395481978918774	0.0040642213532816
1920	0.813943531733892	0.00383664144848729	0.0038906409384567	0.843708534097442	0.00404692281536933	0.00398614416865052
1930	0.813181595773832	0.00375586535192149	0.00387145103706262	0.844201719176352	0.00402307888473348	0.0039978323699426
1940	0.812966620985101	0.0038634180550837	0.00389688881332919	0.84301864514313	0.00390245664739923	0.00399081944916735
1950	0.813483648957999	0.0038580627337644	0.00376479088745361	0.842813388925317	0.00405019551173111	0.00402681910914695
1960	0.814754449291385	0.00384199676980657	0.00380183185991197	0.843246707607365	0.00400110506630437	0.00397305338320339
1970	0.815004799678261	0.00388974838490349	0.00379290632437984	0.844552365215114	0.00405907854471309	0.00404037742264576
1980	0.814778940090101	0.00387145103706261	0.00380897228833768	0.844361362901317	0.00399923495409764	0.00396230023801467
1990	0.815102762873126	0.00382012920775284	0.00377505525331557	0.844860249541832	0.00404972798367942	0.0039421965317923
2000	0.815608906046595	0.00381522016321017	0.00377996429785824	0.845290717443077	0.00398053383203031	0.003981001360082
